"Lance.code","Lon","Lat"
"1545_1",-81.07585,-5.71561666666667
"1545_2",-80.9419666666667,-6.2809
"1545_3",-80.8057166666667,-6.44878333333333
"1545_4",-80.67535,-6.50595
"1545_5",-80.6867,-6.51665
"1546_1",-81.1012833333333,-5.7189
"1546_2",-81.1184,-6.0539
"1546_3",-80.9087333333333,-6.37595
"1546_4",-80.9059,-6.35261666666667
"1546_5",-80.7350333333333,-6.32636666666667
"1546_6",-80.6395,-6.37356666666667
"1546_7",-80.7566833333333,-6.44291666666667
"1547_1",-81.0554333333333,-5.63461666666667
"1547_2",-81.0699,-5.60776666666667
"1547_3",-81.1430333333333,-5.37086666666667
"1547_4",-81.1898333333333,-5.29005
"1547_5",-81.2240333333333,-5.25751666666667
"1547_6",-81.0428,-5.35985
"1548_1",-80.7305333333333,-3.31348333333333
"1548_2",-80.6816666666667,-3.39833333333333
"1549_1",-80.92475,-3.72965
"1549_2",-80.9750833333333,-3.684
"1549_3",-80.9594166666667,-3.77771666666667
"1549_4",-80.9246666666667,-3.67253333333333
"1549_5",-80.88325,-3.545
"1549_6",-80.8651666666667,-3.516
"1550_1",-80.9675,-3.55001666666667
"1550_2",-81.01925,-3.53036666666667
"1550_3",-80.7021666666667,-3.465
"1550_4",-80.9671333333333,-3.51486666666667
"1550_5",-81.0570166666667,-3.30991666666667
"1550_6",-80.6630333333333,-3.35408333333333
"1551_1",-81.0693666666667,-5.6954
"1551_2",-81.0831,-5.6796
"1551_3",-81.0339166666667,-5.66016666666667
"1551_4",-81.1178833333333,-5.47518333333333
"1551_5",-81.1363666666667,-5.4894
"1551_6",-81.1639,-5.45216666666667
"1551_7",-81.1395166666667,-5.50963333333333
"1551_8",-81.1344333333333,-5.52028333333333
"1551_9",-81.1316333333333,-5.53158333333333
"1552_1",-80.9543666666667,-6.30383333333333
"1552_2",-80.9663333333333,-6.30288333333333
"1552_3",-80.9324166666667,-6.31938333333333
"1552_4",-80.9428666666667,-6.29886666666667
"1552_5",-80.9640833333333,-6.28433333333333
"1552_6",-80.9769666666667,-6.2872
"1552_7",-80.9865666666667,-6.26263333333333
"1553_1",-80.9768833333333,-6.29038333333333
"1553_2",-80.9235666666667,-6.35021666666667
"1553_3",-80.90465,-6.3187
"1553_4",-80.8901166666667,-6.30476666666667
"1553_5",-80.8719333333333,-6.31011666666667
"1553_6",-80.8519,-6.30661666666667
"1553_7",-80.8488833333333,-6.2945
"1554_1",-80.9911833333333,-6.27043333333333
"1554_2",-80.9673,-6.29328333333333
"1554_3",-80.9186833333333,-6.33345
"1555_1",-81.0519166666667,-6.23866666666667
"1555_2",-81.02595,-6.2643
"1555_3",-81.0781666666667,-6.17166666666667
"1555_4",-81.0652833333333,-6.16035
"1555_5",-81.0590333333333,-6.14081666666667
"1555_6",-81.0506833333333,-6.14041666666667
"1556_1",-80.7241166666667,-6.34063333333333
"1556_2",-80.7231666666667,-6.50395
"1556_3",-80.5894333333333,-6.40591666666667
"1556_4",-80.5982833333333,-6.3983
"1556_5",-80.3293166666667,-6.53396666666667
"1556_6",-80.2523833333333,-6.58301666666667
"1556_7",-80.2383,-6.64901666666667
"1557_1",-80.9709,-6.28925
"1557_2",-80.59115,-6.47425
"1557_3",-80.3346833333333,-6.57543333333333
"1557_4",-80.5099333333333,-6.70006666666667
"1557_5",-80.5351,-6.6917
"1557_6",-80.51705,-6.71798333333333
"1557_7",-80.5416833333333,-6.68495
"1557_8",-80.39055,-6.50571666666667
"1557_9",-80.26975,-6.57181666666667
"1557_10",-79.97595,-6.80143333333333
"1558_1",-79.3798333333333,-8.56633333333333
"1558_2",-79.5847166666667,-8.71316666666667
"1558_3",-79.7565,-8.42566666666667
"1558_4",-79.6440833333333,-8.4103
"1558_5",-79.6885,-8.43486666666667
"1558_6",-79.9341666666667,-8.34026666666667
"1558_7",-80.0415333333333,-8.29266666666667
"1558_8",-79.8005,-8.30275
"1558_9",-79.45845,-8.32353333333333
"1559_1",-79.3853666666667,-8.33423333333333
"1559_2",-79.4918333333333,-8.21805
"1559_3",-79.45905,-8.29681666666667
"1559_4",-79.4467166666667,-8.568
"1559_5",-79.4381166666667,-8.83875
"1559_6",-79.3209333333333,-8.55893333333333
"1559_7",-79.42575,-8.23766666666667
"1559_8",-79.4747666666667,-8.09228333333333
"1559_9",-79.5342333333333,-8.00808333333333
"1559_10",-79.3262,-8.10176666666667
"1560_1",-79.5150833333333,-8.9164
"1560_2",-79.3551833333333,-8.73908333333333
"1560_3",-79.5186166666667,-9.1836
"1560_4",-79.3355833333333,-9.25401666666667
"1560_5",-79.0886833333333,-9.1561
"1560_6",-79.0555333333333,-9.1231
"1560_7",-79.0394666666667,-8.60628333333333
"1560_8",-79.6035,-8.27216666666667
"1560_9",-79.5505166666667,-8.28228333333333
"1560_10",-79.1716833333333,-8.39026666666667
"1561_1",-79.9699166666667,-6.95818333333333
"1561_2",-80.2082333333333,-6.81335
"1561_3",-80.4049,-6.6588
"1561_4",-80.43935,-6.66093333333333
"1561_5",-80.5364666666667,-6.60741666666667
"1561_6",-80.58745,-6.4223
"1561_7",-80.6067166666667,-6.39648333333333
"1561_8",-80.6157833333333,-6.39745
"1562_1",-80.0372333333333,-6.7532
"1562_2",-80.05,-6.73818333333333
"1562_3",-80.0749833333333,-6.67336666666667
"1562_4",-80.0874666666667,-6.66951666666667
"1562_5",-80.2532833333333,-6.81766666666667
"1562_6",-80.3837,-6.72533333333333
"1562_7",-80.3031166666667,-6.68718333333333
"1562_8",-80.47005,-6.62471666666667
"1562_9",-80.4680166666667,-6.52073333333333
"1562_10",-80.3210166666667,-6.73566666666667
"1562_11",-80.0338333333333,-6.7404
"1562_12",-80.0260333333333,-6.7363
"1563_1",-80.0889166666667,-6.80656666666667
"1563_2",-80.6555,-7.10423333333333
"1563_3",-80.0087833333333,-7.05988333333333
"1563_4",-79.7594333333333,-7.05511666666667
"1563_5",-79.9082833333333,-6.90481666666667
"1564_1",-80.19775,-6.8416
"1564_2",-80.3568,-6.7129
"1564_3",-80.4238,-6.7127
"1564_4",-80.3251833333333,-6.68413333333333
"1564_5",-80.4229833333333,-6.50875
"1564_6",-80.1871,-6.6131
"1564_7",-80.1874666666667,-6.65035
"1564_8",-80.1080333333333,-6.66958333333333
"1565_1",-84.7536833333333,-6.59716666666667
"1565_2",-84.8039166666667,-6.42883333333333
"1565_3",-85.0841333333333,-6.63333333333333
"1565_4",-85.0953333333333,-6.642
"1566_1",-77.8505166666667,-11.84505
"1566_2",-77.9372,-11.8898333333333
"1566_3",-78.3183333333333,-11.8908333333333
"1566_4",-78.4212333333333,-12.01345
"1566_5",-79.08685,-11.5520666666667
"1566_6",-79.0463333333333,-11.5435666666667
"1566_7",-78.9839333333333,-11.5516666666667
"1566_8",-78.9690166666667,-11.55055
"1566_9",-78.8473666666667,-11.5430833333333
"1566_10",-78.6926,-11.57205
"1566_11",-78.66725,-11.6694833333333
"1567_1",-79.3083833333333,-8.37013333333333
"1567_2",-79.4706333333333,-8.33675
"1567_3",-79.6741666666667,-8.15878333333333
"1567_4",-79.818,-7.97506666666667
"1567_5",-80.0323333333333,-7.56863333333333
"1567_6",-80.49525,-7.5527
"1567_7",-80.7428,-7.4705
"1567_8",-80.5783666666667,-7.73636666666667
"1567_9",-80.46795,-7.71791666666667
"1567_10",-80.2581,-7.88563333333333
"1568_1",-80.68025,-3.34766666666667
"1568_2",-80.714,-3.36333333333333
"1568_3",-80.9,-3.25666666666667
"1568_4",-81.0463833333333,-3.24166666666667
"1569_1",-80.9383333333333,-3.65833333333333
"1569_2",-80.9815,-3.56583333333333
"1569_3",-80.81425,-3.51116666666667
"1569_4",-80.83655,-3.44791666666667
"1570_1",-80.8533333333333,-3.57
"1570_2",-80.9554833333333,-3.36588333333333
"1570_3",-80.8915,-3.545
"1570_4",-80.8957833333333,-3.5466
"1571_1",-80.87325,-3.6868
"1571_2",-80.9696666666667,-3.6407
"1571_3",-80.8080166666667,-3.60875
"1571_4",-80.7983333333333,-3.62
"1572_1",-80.8505,-3.67766666666667
"1572_2",-80.9202833333333,-3.765
"1572_3",-80.6711166666667,-3.41148333333333
"1572_4",-80.6020333333333,-3.43501666666667
"1573_1",-80.6093833333333,-3.43333333333333
"1573_2",-80.6616833333333,-3.43973333333333
"1573_3",-80.5883333333333,-3.43331666666667
"1574_1",-80.2874,-6.57801666666667
"1574_2",-80.3107833333333,-6.64298333333333
"1574_3",-80.3365166666667,-6.65533333333333
"1574_4",-80.3784333333333,-7.17536666666667
"1574_5",-80.4682666666667,-7.15551666666667
"1574_6",-80.5168166666667,-7.1783
"1574_7",-80.3645,-7.04485
"1575_1",-80.9632666666667,-6.20195
"1575_2",-80.9663333333333,-6.30233333333333
"1575_3",-80.9172833333333,-6.3725
"1575_4",-80.8230666666667,-6.44423333333333
"1575_5",-80.6570833333333,-6.37988333333333
"1575_6",-80.8275166666667,-6.30071666666667
"1575_7",-80.82655,-6.28938333333333
"1575_8",-80.9232,-6.2085
"1575_9",-81.0010833333333,-6.16891666666667
"1576_1",-81.0854,-5.5251
"1576_2",-81.1049,-5.5131
"1576_3",-81.1127,-5.56941666666667
"1576_4",-81.0926166666667,-5.6112
"1576_5",-81.1001333333333,-5.53838333333333
"1576_6",-81.1097666666667,-5.5234
"1576_7",-81.0911333333333,-5.55428333333333
"1576_8",-81.1361166666667,-5.52825
"1576_9",-81.2262166666667,-5.425
"1576_10",-81.1605833333333,-5.42981666666667
"1576_11",-81.09745,-5.49908333333333
"1576_12",-81.1758166666667,-5.65333333333333
"1576_13",-81.1945666666667,-5.64903333333333
"1577_1",-80.22555,-6.6027
"1577_2",-80.3876666666667,-6.58605
"1577_3",-80.3418,-6.61746666666667
"1577_4",-80.3337666666667,-6.62366666666667
"1577_5",-80.4724333333333,-7.10445
"1577_6",-80.4066833333333,-7.15208333333333
"1577_7",-80.32265,-7.13905
"1578_1",-79.5059833333333,-8.18866666666667
"1578_2",-79.7562166666667,-8.05576666666667
"1578_3",-79.7222,-8.12325
"1578_4",-79.7889666666667,-8.056
"1578_5",-80.5227,-7.68938333333333
"1578_6",-80.6230666666667,-7.6231
"1578_7",-80.5884333333333,-7.52275
"1578_8",-80.5556666666667,-7.65646666666667
"1578_9",-80.5897166666667,-7.68983333333333
"1578_10",-80.5890333333333,-7.65636666666667
"1579_1",-77.9416666666667,-12.5950666666667
"1579_2",-78.4860166666667,-12.7032333333333
"1579_3",-78.5242833333333,-12.7458333333333
"1579_4",-78.958,-12.7193833333333
"1579_5",-79.06135,-12.6936
"1579_6",-79.0974166666667,-12.6798333333333
"1579_7",-79.0339333333333,-12.7069166666667
"1579_8",-79.03585,-12.6932666666667
"1579_9",-79.0281333333333,-12.6708166666667
"1579_10",-78.46175,-12.4867333333333
"1580_1",-78.6813166666667,-12.0985166666667
"1580_2",-78.8388333333333,-12.1783833333333
"1580_3",-79.0165,-12.2105333333333
"1580_4",-79.1035,-12.23905
"1580_5",-79.2717333333333,-12.1866666666667
"1580_6",-79.3375333333333,-12.2992
"1580_7",-79.0214833333333,-12.1784
"1580_8",-78.6694833333333,-12.0006666666667
"1580_9",-78.35185,-11.8938
"1581_1",-77.84685,-11.6821166666667
"1581_2",-77.9300666666667,-11.6837666666667
"1581_3",-78.3217333333333,-11.75025
"1581_4",-78.6357166666667,-11.8038333333333
"1581_5",-78.5936,-12.0075666666667
"1581_6",-78.4916833333333,-12.4169333333333
"1581_7",-78.3357,-12.50525
"1581_8",-78.3569166666667,-12.5837166666667
"1581_9",-78.41705,-12.6219166666667
"1581_10",-79.00205,-12.7507
"1581_11",-79.1219166666667,-12.7520166666667
"1581_12",-79.22345,-12.68405
"1581_13",-79.1383666666667,-12.6733666666667
"1581_14",-78.0044,-12.1786333333333
"1581_15",-78.8351166666667,-12.0941666666667
"1582_1",-80.2544833333333,-8.48325
"1582_2",-80.38875,-7.85658333333333
"1582_3",-80.3223833333333,-7.88981666666667
"1582_4",-80.7559166666667,-7.32283333333333
"1582_5",-80.8230833333333,-7.08835
"1582_6",-81.17285,-7.05543333333333
"1582_7",-81.2219166666667,-6.98941666666667
"1582_8",-81.17045,-7.05656666666667
"1582_9",-81.07275,-7.19113333333333
"1582_10",-81.03865,-7.22413333333333
"1583_1",-80.8460833333333,-3.60983333333333
"1583_2",-81.2638666666667,-3.945
"1583_3",-80.8855,-3.74166666666667
"1583_4",-81.09,-3.70916666666667
"1583_5",-81.0353166666667,-3.72171666666667
"1584_1",-80.8672166666667,-3.5366
"1584_2",-80.5926666666667,-3.4315
"1584_3",-80.6261666666667,-3.405
"1584_4",-80.5855,-3.40466666666667
"1585_1",-80.2215666666667,-6.8704
"1585_2",-80.2554,-6.82116666666667
"1585_3",-80.2211666666667,-6.83868333333333
"1585_4",-80.15995,-7.12118333333333
"1586_1",-81.1049833333333,-5.54301666666667
"1586_2",-81.2763,-5.35046666666667
"1586_3",-81.3258,-5.36146666666667
"1586_4",-81.3407333333333,-5.34436666666667
"1586_5",-81.3404,-5.35073333333333
"1587_1",-80.0356666666667,-7.00663333333333
"1587_2",-80.3192833333333,-6.73005
"1587_3",-80.508,-6.65658333333333
"1587_4",-80.3991833333333,-6.51331666666667
"1587_5",-80.1718333333333,-6.67375
"1587_6",-80.1741,-6.65476666666667
"1588_1",-79.8660333333333,-7.13451666666667
"1588_2",-79.9511833333333,-7.14933333333333
"1588_3",-79.99325,-7.14331666666667
"1588_4",-79.9323833333333,-7.14996666666667
"1588_5",-79.9236333333333,-7.11655
"1588_6",-80.0918833333333,-6.99925
"1589_1",-80.0841,-6.70038333333333
"1589_2",-80.5893333333333,-6.3996
"1589_3",-80.9134833333333,-6.3171
"1589_4",-81.0211333333333,-5.714
"1589_5",-81.0028,-5.57313333333333
"1589_6",-81.0253,-5.55763333333333
"1589_7",-81.0053833333333,-5.58391666666667
"1590_1",-78.00565,-12.1767833333333
"1590_2",-78.1708666666667,-12.41835
"1590_3",-78.3479,-12.6672666666667
"1590_4",-78.5106833333333,-12.76655
"1590_5",-78.5994666666667,-12.74335
"1590_6",-78.68195,-12.6909833333333
"1590_7",-78.5886333333333,-12.5902333333333
"1590_8",-78.34985,-12.34725
"1590_9",-78.2522,-12.1751833333333
"1590_10",-77.8389333333333,-12.0076166666667
"1591_1",-78.0039166666667,-12.17295
"1591_2",-78.1321666666667,-12.2037666666667
"1591_3",-78.2556,-12.3
"1591_4",-78.427,-12.3357166666667
"1591_5",-78.61675,-12.3009333333333
"1591_6",-78.6966666666667,-12.2052333333333
"1591_7",-78.64115,-12.3400333333333
"1591_8",-78.6900166666667,-12.0910666666667
"1591_9",-78.6750666666667,-11.9973333333333
"1591_10",-78.6502166666667,-12.00375
"1591_11",-78.4543666666667,-11.8491
"1591_12",-78.6009166666667,-11.8332333333333
"1591_13",-78.3479,-11.7339333333333
"1591_14",-78.1800666666667,-11.7902666666667
"1592_1",-79.8437166666667,-11.3493166666667
"1592_2",-77.92085,-11.2510333333333
"1592_3",-78.00405,-11.0859166666667
"1592_4",-78.1095,-10.97425
"1592_5",-78.1769666666667,-11.0072333333333
"1592_6",-78.3001666666667,-10.94125
"1592_7",-78.1683666666667,-11.1676666666667
"1592_8",-78.0984666666667,-11.25345
"1592_9",-78.0093666666667,-11.3060666666667
"1593_1",-80.1168833333333,-8.40855
"1593_2",-80.1687166666667,-8.43506666666667
"1593_3",-80.2183666666667,-8.30883333333333
"1593_4",-80.2771666666667,-8.11673333333333
"1593_5",-80.0766,-8.39571666666667
"1593_6",-79.9645,-8.63511666666667
"1593_7",-80.0493666666667,-8.91821666666667
"1593_8",-79.7833833333333,-8.94346666666667
"1593_9",-80.1423333333333,-8.8096
"1593_10",-80.3173666666667,-8.7902
"1594_1",-79.9711,-8.38878333333333
"1594_2",-80.1553333333333,-8.35593333333333
"1594_3",-80.3692333333333,-8.35691666666667
"1594_4",-80.2718,-8.38971666666667
"1594_5",-80.2723,-8.52231666666667
"1594_6",-80.2362166666667,-8.34605
"1594_7",-80.2055333333333,-8.256
"1594_8",-80.2389166666667,-8.15568333333333
"1594_9",-80.1730166666667,-8.12293333333333
"1595_1",-80.4389333333333,-8.75483333333333
"1595_2",-80.3622166666667,-8.7791
"1595_3",-80.2629833333333,-8.9533
"1595_4",-80.1398,-8.95638333333333
"1595_5",-79.95605,-9.10191666666667
"1595_6",-80.0555333333333,-9.24056666666667
"1595_7",-79.8722833333333,-9.2507
"1595_8",-79.7888,-9.12045
"1596_1",-80.2060833333333,-8.23633333333333
"1596_2",-80.2634,-8.06125
"1596_3",-80.5238,-8.08435
"1596_4",-80.7643833333333,-8.00193333333333
"1596_5",-80.5667333333333,-7.7344
"1596_6",-80.33375,-7.84096666666667
"1596_7",-80.1796666666667,-7.98686666666667
"1596_8",-78.988,-8.2442
"1596_9",-79.9435833333333,-8.30538333333333
"1596_10",-79.3288333333333,-8.32883333333333
"1597_1",-78.0001666666667,-12.2513
"1597_2",-78.1746833333333,-12.4187166666667
"1597_3",-78.3179166666667,-12.5020666666667
"1597_4",-78.49045,-12.5894333333333
"1597_5",-78.50135,-12.6350333333333
"1597_6",-78.5243333333333,-12.6757166666667
"1597_7",-78.5681666666667,-12.6006
"1597_8",-78.5183333333333,-12.5092833333333
"1597_9",-78.5092666666667,-12.67205
"1597_10",-78.42585,-12.6565333333333
"1597_11",-78.3337,-12.3401666666667
"1597_12",-78.17,-12.1825
"1597_13",-78.0990666666667,-12.05545
"1598_1",-77.7517333333333,-12.4743833333333
"1598_2",-77.8351333333333,-12.67255
"1598_3",-77.8766,-12.7567166666667
"1598_4",-77.7978333333333,-12.8414666666667
"1598_5",-77.8994166666667,-12.93055
"1598_6",-77.8512166666667,-13.0209166666667
"1598_7",-78.1191666666667,-12.9383333333333
"1598_8",-78.1803333333333,-12.7805666666667
"1598_9",-78.4169166666667,-12.7633333333333
"1598_10",-78.2902833333333,-12.2943
"1598_11",-78.227,-12.2866666666667
"1598_12",-78.2603333333333,-12.287
"1598_13",-77.9211666666667,-12.4845
"1598_14",-78.0103166666667,-12.5135166666667
"1599_1",-78.0089833333333,-12.5007833333333
"1599_2",-78.17295,-12.6766
"1599_3",-78.2810166666667,-12.853
"1599_4",-78.4419333333333,-13.0040833333333
"1599_5",-78.4461333333333,-13.0814333333333
"1599_6",-78.4416666666667,-13.1218666666667
"1599_7",-78.1746833333333,-13.0484166666667
"1599_8",-78.07045,-12.66835
"1599_9",-78.0083666666667,-12.1736166666667
"1600_1",-78.1685166666667,-12.0033333333333
"1600_2",-78.3401,-12.34105
"1600_3",-78.699,-12.3863333333333
"1600_4",-78.7018,-12.4201833333333
"1600_5",-78.0017333333333,-12.1746833333333
"1600_6",-79.3342666666667,-12.22055
"1600_7",-79.2845,-12.1756666666667
"1600_8",-79.1946666666667,-12.0508333333333
"1600_9",-79.016,-11.8385
"1600_10",-78.847,-11.6785833333333
"1600_11",-78.9551166666667,-11.5116666666667
"1600_12",-78.8587833333333,-11.68
"1600_13",-78.7832333333333,-11.8444166666667
"1601_1",-80.3288333333333,-6.61376666666667
"1601_2",-80.57295,-6.46706666666667
"1601_3",-80.6068166666667,-6.45656666666667
"1601_4",-80.6613333333333,-6.45916666666667
"1601_5",-80.6102833333333,-6.39253333333333
"1601_6",-80.60545,-6.40116666666667
"1601_7",-80.3023333333333,-6.55046666666667
"1602_1",-80.8393166666667,-6.41901666666667
"1602_2",-80.7313333333333,-6.32928333333333
"1602_3",-80.7217166666667,-6.33523333333333
"1603_1",-78.0145666666667,-12.0006
"1603_2",-78.0917333333333,-12.0773833333333
"1603_3",-78.1501333333333,-12.17365
"1603_4",-78.1561666666667,-12.2076166666667
"1603_5",-78.1651666666667,-12.2701666666667
"1603_6",-78.1041666666667,-12.3055
"1603_7",-78.1221666666667,-12.3368333333333
"1603_8",-78.1324833333333,-12.2935
"1603_9",-78.1473833333333,-12.2557333333333
"1603_10",-78.3168333333333,-11.7796666666667
"1603_11",-78.1802833333333,-11.8872
"1604_1",-77.6582666666667,-13.0099333333333
"1604_2",-77.66475,-13.2947166666667
"1604_3",-78.0036833333333,-13.274
"1604_4",-78.2291666666667,-13.115
"1604_5",-78.2307333333333,-12.7757666666667
"1604_6",-78.3567833333333,-12.4732166666667
"1604_7",-78.3316666666667,-12.3316666666667
"1604_8",-78.36475,-12.1797833333333
"1604_9",-78.31725,-11.7726666666667
"1604_10",-78.2216666666667,-11.7486833333333
"1604_11",-78.1292166666667,-11.7752833333333
"1604_12",-78.1017,-11.7260166666667
"1604_13",-77.9317333333333,-11.8883333333333
"1605_1",-81.1091833333333,-6.1031
"1605_2",-81.1114,-6.11495
"1605_3",-81.0517,-6.14008333333333
"1605_4",-81.1167,-6.10821666666667
"1605_5",-81.1291,-6.0719
"1606_1",-81.0052166666667,-5.5669
"1606_2",-81.0028,-5.58268333333333
"1606_3",-81.0914166666667,-6.12976666666667
"1606_4",-80.7967166666667,-6.46731666666667
"1606_5",-80.8002833333333,-6.46055
"1606_6",-80.8058333333333,-6.48898333333333
"1606_7",-80.9240166666667,-6.25593333333333
"1606_8",-80.99955,-6.20273333333333
"1606_9",-81.0672166666667,-5.7283
"1607_1",-80.9017,-6.25093333333333
"1607_2",-80.8345,-6.28875
"1607_3",-80.7660666666667,-6.34698333333333
"1607_4",-80.7321166666667,-6.37181666666667
"1607_5",-80.9235666666667,-6.24381666666667
"1608_1",-80.8574,-6.26128333333333
"1608_2",-80.8736166666667,-6.25428333333333
"1608_3",-80.8960166666667,-6.24621666666667
"1608_4",-80.9126333333333,-6.24495
"1608_5",-80.9246333333333,-6.23591666666667
"1608_6",-80.936,-6.22376666666667
"1609_1",-80.9508833333333,-6.21076666666667
"1609_2",-80.9302666666667,-6.22793333333333
"1609_3",-80.88715,-6.26446666666667
"1609_4",-80.86995,-6.27558333333333
"1610_1",-81.0019166666667,-3.784
"1610_2",-80.9833333333333,-3.78833333333333
"1610_3",-80.9999333333333,-3.75616666666667
"1610_4",-80.995,-3.78333333333333
"1611_1",-80.9896666666667,-3.5415
"1611_2",-80.983,-3.57333333333333
"1611_3",-80.97205,-3.46633333333333
"1612_1",-80.9568333333333,-3.53808333333333
"1612_2",-80.939,-3.53308333333333
"1612_3",-80.916,-3.89766666666667
"1612_4",-80.9193333333333,-3.56091666666667
"1613_1",-80.96525,-3.50013333333333
"1613_2",-81.01255,-3.55096666666667
"1613_3",-80.95195,-3.49525
"1613_4",-80.9883333333333,-3.60525
"1613_5",-80.6,-3.42333333333333
"1614_1",-80.9623333333333,-3.50998333333333
"1614_2",-81.2312166666667,-3.52308333333333
"1614_3",-80.9665,-3.49416666666667
"1614_4",-81.1315,-3.80833333333333
"1614_5",-81.1318,-3.97
"1615_1",-81.13825,-3.74425
"1615_2",-81.1419333333333,-3.7643
"1615_3",-81.0755833333333,-3.73966666666667
"1616_1",-81.0279666666667,-3.69096666666667
"1616_2",-81.0058333333333,-3.76991666666667
"1616_3",-81.01665,-3.71666666666667
"1617_1",-80.1389666666667,-6.68168333333333
"1617_2",-80.1550166666667,-6.686
"1618_1",-80.1738333333333,-6.68088333333333
"1618_2",-80.1682666666667,-6.68528333333333
"1618_3",-80.1593833333333,-6.69471666666667
"1619_1",-80.1212333333333,-6.71973333333333
"1619_2",-80.1368166666667,-6.71336666666667
"1620_1",-80.1482,-6.7092
"1620_2",-80.14035,-6.7131
"1620_3",-80.1569333333333,-6.69845
"1621_1",-79.7037166666667,-9.02411666666667
"1621_2",-79.7078333333333,-9.71536666666667
"1621_3",-79.7692833333333,-8.65658333333333
"1621_4",-79.9198,-9.92136666666667
"1621_5",-80.07125,-9.08961666666667
"1621_6",-80.3226833333333,-8.43988333333333
"1621_7",-80.08935,-8.42313333333333
"1621_8",-80.05395,-8.4565
"1622_1",-80.3191666666667,-9.21973333333333
"1622_2",-80.3893833333333,-9.28863333333333
"1622_3",-80.0226666666667,-9.18083333333333
"1622_4",-79.9891333333333,-9.15575
"1622_5",-79.9027333333333,-9.32298333333333
"1622_6",-79.8895166666667,-9.32145
"1622_7",-79.4897166666667,-9.77285
"1623_1",-79.4393333333333,-8.7564
"1623_2",-80.2568,-8.50546666666667
"1623_3",-80.2173666666667,-8.60643333333333
"1623_4",-80.15545,-8.73998333333333
"1623_5",-79.4891666666667,-8.83955
"1624_1",-80.3141666666667,-8.32538333333333
"1624_2",-80.3925,-8.36706666666667
"1624_3",-80.0687,-8.50235
"1624_4",-80.1342,-8.4443
"1624_5",-80.3223666666667,-8.4255
"1624_6",-80.3834666666667,-8.4584
"1625_1",-79.534,-8.88563333333333
"1625_2",-80.0459666666667,-9.02633333333333
"1625_3",-79.9683333333333,-9.0889
"1625_4",-79.9314333333333,-9.14025
"1627_1",-78.1668333333333,-12.5088666666667
"1627_2",-78.3372166666667,-12.6223
"1627_3",-78.62425,-12.79135
"1627_4",-78.8696833333333,-12.9968666666667
"1627_5",-78.95015,-13.1263666666667
"1627_6",-78.9934166666667,-13.0814166666667
"1627_7",-79.0051166666667,-13.16835
"1627_8",-78.8018333333333,-12.8386666666667
"1627_9",-78.4718333333333,-12.50185
"1627_10",-78.3358333333333,-12.1703333333333
"1627_11",-78.1833,-12.0922833333333
"1627_12",-78.09505,-12.0080833333333
"1627_13",-77.9670333333333,-12.0568333333333
"1627_14",-78.2624,-11.90445
"1627_15",-78.19135,-11.7650833333333
"1627_16",-78.2507,-11.6685833333333
"1628_1",-78.1317333333333,-12.1716666666667
"1628_2",-78.03135,-12.1017
"1628_3",-78.0070333333333,-12.0006
"1628_4",-77.98565,-11.9639166666667
"1628_5",-77.8868666666667,-11.8916666666667
"1628_6",-77.9284833333333,-11.9552333333333
"1628_7",-78.0726666666667,-12.2848333333333
"1628_8",-78.1296166666667,-12.4069333333333
"1628_9",-78.2758333333333,-12.5049333333333
"1628_10",-78.22405,-12.5849166666667
"1628_11",-78.6194666666667,-12.605
"1628_12",-79.0638333333333,-12.64175
"1628_13",-79.1470833333333,-12.6233333333333
"1628_14",-79.3217666666667,-12.57755
"1628_15",-78.3842666666667,-12.3875166666667
"1632_1",-76.34775,-13.412
"1632_2",-76.42825,-13.59395
"1632_3",-76.3601666666667,-13.5898666666667
"1633_1",-77.9484833333333,-11.9223166666667
"1633_2",-78.0054166666667,-12.075
"1633_3",-78.11905,-14.06735
"1633_4",-78.30695,-11.8422
"1633_5",-78.3588666666667,-11.7613833333333
"1633_6",-78.3008666666667,-11.63525
"1633_7",-78.1300333333333,-11.9153666666667
"1633_8",-78.1521666666667,-11.9669333333333
"1633_9",-78.0194833333333,-12.0383333333333
"1633_10",-77.9499333333333,-12.205
"1633_11",-78.0869166666667,-12.19165
"1633_12",-78.2537166666667,-12.097
"1633_13",-78.16855,-11.9674
"1633_14",-78.0034833333333,-11.95685
"1634_1",-80.1239666666667,-6.71501666666667
"1634_2",-80.1428,-6.7701
"1634_3",-79.9933,-6.83261666666667
"1635_1",-80.2056666666667,-6.65481666666667
"1635_2",-80.6707333333333,-6.49776666666667
"1635_3",-80.66415,-6.51913333333333
"1635_4",-80.65905,-6.53561666666667
"1635_5",-80.6876666666667,-6.5245
"1636_1",-80.8000166666667,-6.31015
"1636_2",-80.7049,-6.41965
"1636_3",-80.7114666666667,-6.44106666666667
"1636_4",-80.7299,-6.43673333333333
"1636_5",-80.7564,-6.41423333333333
"1637_1",-80.9219166666667,-6.26545
"1637_2",-80.89785,-6.26563333333333
"1637_3",-80.78975,-6.3628
"1637_4",-80.8069333333333,-6.34948333333333
"1637_5",-80.9150166666667,-6.23361666666667
"1638_1",-80.2167833333333,-6.6536
"1638_2",-80.6390833333333,-6.4235
"1638_3",-80.7056166666667,-6.40283333333333
"1638_4",-80.8143333333333,-6.43665
"1638_5",-80.7805666666667,-6.35083333333333
"1638_6",-80.7155333333333,-6.3762
