"Lance.code","Km.day"
"1157_8",0.366018700787401
"1157_9",0.317216207349081
"1157_10",0.350229658792651
"1159_1",0.201179279673374
"1159_2",0.229430956547098
"1159_3",0.0649332895888013
"1159_4",0.177712160979877
"1161_1",0.381807742782152
"1161_2",0.370324803149606
"1161_3",NA
"1161_4",0.379415463692039
"1161_5",0.404773622047244
"1161_6",0.33109142607174
"1161_7",0.377980096237971
"1161_8",0.374152449693787
"1161_9",0.421041119860018
"1161_10",0.40429516622922
"1161_11",0.233007983377078
"1162_1",0.257170002187227
"1162_2",0.176071741032372
"1162_3",0.260519192913386
"1163_1",0.334189997083698
"1163_2",0.370985527850684
"1163_3",0.369253973461651
"1163_4",0.281377588218138
"1163_5",NA
"1163_6",0.376613079615048
"1163_7",0.347609543598716
"1164_1",0.216740485564304
"1164_2",NA
"1164_3",0.398075240594926
"1164_4",0.380372375328084
"1164_5",0.365540244969377
"1164_6",0.37989391951006
"1164_7",0.395682961504811
"1165_1",0.366656641878099
"1165_2",0.403452172645085
"1165_3",NA
"1165_4",0.364492198891804
"1165_5",0.341549103237095
"1165_6",0.264927821522309
"1166_1",0.345445100612423
"1166_2",0.386136628754739
"1166_3",0.380509076990376
"1166_4",0.364492198891804
"1166_5",0.336354440069991
"1166_6",NA
"1166_7",0.377045968212307
"1169_1",NA
"1169_2",NA
"1169_3",NA
"1169_4",NA
"1169_5",NA
"1169_6",NA
"1169_7",NA
"1169_8",NA
"1169_9",NA
"1169_10",NA
"1170_1",NA
"1170_2",NA
"1170_3",NA
"1170_4",NA
"1170_5",NA
"1170_6",NA
"1170_7",NA
"1170_8",NA
"1170_9",NA
"1170_10",NA
"1170_11",NA
"1171_1",0.280921916010498
"1171_2",0.27511209536308
"1171_3",0.276820866141732
"1172_1",0.352143482064742
"1172_2",0.38324311023622
"1172_3",0.38659230096238
"1172_4",0.349751202974627
"1172_5",0.347358923884514
"1172_6",0.180377843394575
"1172_7",0.30669017935258
"1172_8",0.423911854768154
"1172_9",0.348315835520559
"1172_10",0.354535761154855
"1173_1",NA
"1173_2",NA
"1173_3",NA
"1173_4",NA
"1173_5",NA
"1173_6",NA
"1173_7",NA
"1173_8",NA
"1174_1",0.427048611111112
"1174_2",0.427048611111112
"1174_3",0.434194444444445
"1174_4",0.460736111111112
"1174_5",0.445423611111112
"1174_6",0.449166666666667
"1176_1",0.324620880723244
"1176_2",0.333624963546222
"1176_3",0.329359871682705
"1176_4",0.338837853601634
"1177_1",0.301730946826093
"1177_2",NA
"1177_3",0.317147856517936
"1178_1",0.301871445756779
"1178_2",0.315404910323708
"1179_1",0.141662793452902
"1181_1",0.69
"1181_2",0.640000000000002
"1181_3",0.649999999999998
"1183_1",0.267707421988919
"1183_2",NA
"1183_3",0.260587543744532
"1183_4",0.259733158355206
"1183_5",0.259163568095655
"1183_6",0.264005085301837
"1183_7",0.264574675561388
"1183_8",0.194515073636628
"1184_1",0.191382327209099
"1184_2",0.232392825896763
"1184_3",0.208470034995626
"1184_4",0.218722659667542
"1184_5",0.239227909011374
"1184_6",0.225557742782152
"1184_7",0.252898075240595
"1184_8",0.252898075240595
"1184_9",0.239227909011374
"1185_1",0.161763633712452
"1185_2",0.216444298629338
"1185_3",0.225557742782152
"1185_4",0.221001020705746
"1185_5",0.226696923301254
"1185_6",0.225557742782152
"1185_7",0.211887576552931
"1185_8",0.20505249343832
"1185_9",0.230114464858559
"1185_10",0.221001020705746
"1186_1",0.222140201224847
"1186_2",0.209609215514727
"1186_3",0.184547244094488
"1186_4",0.215305118110236
"1186_5",0.24378463108778
"1186_6",0.250619714202391
"1186_7",0.23694954797317
"1186_8",0.218722659667542
"1186_9",0.207330854476524
"1188_1",0.225967847769029
"1188_2",0.269575678040245
"1188_3",0.219360600758238
"1188_4",0.236539442986294
"1188_5",0.253718285214348
"1188_6",0.25900408282298
"1188_7",0.256361184018665
"1188_8",0.208789005540974
"1188_9",0.23125364537766
"1188_10",0.224646398366871
"1204_1",0.792336176727911
"1204_2",0.840661636045496
"1204_3",0.899054899387574
"1204_4",0.896034558180225
"1204_5",0.91818372703412
"1204_6",0.826566710411196
"1204_7",0.370495188101487
"1204_8",1.01483464566929
"1204_9",0.94436001749781
"1204_10",0.830593832020997
"1205_1",0.736331364829396
"1205_2",0.928331747594048
"1205_3",0.923383284120735
"1205_4",0.883795576334206
"1205_5",NA
"1205_6",0.940208059930006
"1205_7",0.826393400043746
"1205_8",0.888744039807526
"1206_1",0.196895960921552
"1206_2",0.241825240594925
"1206_3",0.247111038203557
"1206_4",0.282790172061825
"1206_5",0.261646981627296
"1206_6",0.251075386410031
"1206_7",0.248432487605716
"1206_8",0.256361184018665
"1206_9",0.208789005540974
"1207_1",0.179717118693496
"1207_2",0.203503207932341
"1207_3",0.224646398366871
"1207_4",0.222003499562554
"1207_5",0.235217993584135
"1209_1",0.186701662292213
"1209_2",0.318948673082532
"1209_3",0.278885608048994
"1209_4",0.303390201224847
"1209_5",0.268383639545057
"1209_6",0.274218066491688
"1209_7",0.38312736949548
"1209_8",0.25788167104112
"1210_1",0.36024989063867
"1210_2",0.64238243657043
"1210_3",0.769797134733159
"1210_4",0.608253499562556
"1210_5",0.577916666666666
"1210_6",0.446709864391951
"1210_7",0.58550087489064
"1212_1",0.462503554243218
"1212_2",0.4594406167979
"1212_3",0.355300743657043
"1213_1",0.82153280839895
"1213_2",0.823546369203847
"1213_3",0.759112423447071
"1213_4",0.769180227471564
"1213_5",0.778241251093611
"1213_6",0.825559930008751
"1213_7",0.75508530183727
"1213_8",0.664475065616798
"1214_1",0.473789734616507
"1214_2",NA
"1214_3",0.439122193059202
"1214_4",0.425832968795566
"1214_5",NA
"1214_6",0.459344925634296
"1214_7",0.3842319189268
"1215_1",0.295530766987459
"1215_2",0.313174394867309
"1215_3",0.337233887430738
"1215_4",0.354075532225139
"1215_5",0.379738990959462
"1215_6",0.31758530183727
"1216_1",0.433711942257218
"1216_2",0.438000054680666
"1216_3",0.480268591426073
"1216_4",0.450251804461942
"1216_5",0.444738517060367
"1216_6",0.54520286526684
"1216_7",0.572769302274714
"1217_1",0.249138779527559
"1217_2",0.210076279527558
"1217_3",NA
"1217_4",NA
"1217_5",0.227608267716535
"1217_6",NA
"1217_7",NA
"1217_8",0.286048228346456
"1217_9",0.23068405511811
"1218_1",0.978140371342468
"1218_2",0.934529017206182
"1218_3",1.05913288616701
"1218_4",0.90960824341402
"1218_5",1.05913288616701
"1218_6",0.984370564790515
"1218_7",1.12143482064742
"1218_8",1.02175172547876
"1219_1",1.05946587926509
"1219_2",0.694999562554681
"1219_3",1.06323622047244
"1219_4",1.06072265966754
"1219_5",0.921220034995628
"1219_6",1.20776596675416
"1219_7",0.775433508311458
"1219_8",0.990342957130356
"1220_1",0.431065908428112
"1220_2",0.413522528433945
"1220_3",0.135334645669291
"1220_4",0.408510134149896
"1220_5",0.431065908428112
"1220_6",0.17292760279965
"1220_7",0.406003937007874
"1220_8",0.380941965587635
"1220_9",0.426053514144066
"1221_1",0.41625656167979
"1221_2",0.368889435695538
"1221_3",0.344966644794401
"1221_4",0.378458552055992
"1221_5",0.365061789151357
"1221_6",0.393769138232722
"1221_7",0.354535761154855
"1221_8",0.327263779527559
"1221_9",0.41960575240595
"1221_10",0.064113079615048
"1222_1",NA
"1222_2",0.344852726742489
"1222_3",0.360090405365996
"1222_4",0.335629921259842
"1222_5",0.342045785943424
"1222_6",0.339639836687081
"1222_7",0.327209098862642
"1222_8",0.27347623213765
"1223_1",0.455765091863517
"1223_2",0.471692366579176
"1223_3",0.498646216097989
"1223_4",0.468629429133858
"1223_5",0.49925880358705
"1223_6",0.493745516185475
"1223_7",0.477818241469816
"1223_8",0.404307742782152
"1223_9",0.467404254155732
"1224_1",0.358085447652376
"1224_2",0.35527850685331
"1224_3",0.354877515310586
"1224_4",0.360491396908719
"1224_5",0.369313210848643
"1224_6",0.352872557596967
"1224_7",0.374927092446776
"1225_1",0.381342957130359
"1225_2",0.444900116652084
"1225_3",0.416010498687664
"1225_4",0.450678040244969
"1225_5",0.522902085156021
"1225_6",0.443166739574219
"1225_7",0.447789078448528
"1225_8",0.42467738407699
"1225_9",0.525791046952465
"1226_1",0.462233887430737
"1226_2",0.444900116652084
"1226_3",0.473789734616507
"1226_4",0.479567658209389
"1226_5",0.418899460484105
"1228_1",1.12348585593468
"1228_2",1.12993525809274
"1228_3",1.0847894429863
"1228_4",1.16347214931467
"1228_5",1.29632983377078
"1228_6",1.07318051910178
"1230_1",0.519700258821815
"1230_2",0.407929972295131
"1230_3",0.42434820647419
"1230_4",0.539275845727616
"1230_5",0.517805847185769
"1230_6",0.452764381014873
"1230_7",0.431294382473023
"1230_8",0.530435258092738
"1231_1",0.0137043416447944
"1231_2",0.0147979549431321
"1231_3",0.0120980971128609
"1231_4",0.0116025535870516
"1231_5",0.0139948326771653
"1231_6",0.0129524825021872
"1231_7",0.0107481681977252
"1231_8",0.0121835356517935
"1231_9",0.0110215715223097
"1232_1",NA
"1232_2",NA
"1232_3",NA
"1232_4",NA
"1232_5",NA
"1232_6",NA
"1232_7",NA
"1232_8",NA
"1232_9",NA
"1233_1",0.310107720909885
"1233_2",0.354535761154855
"1233_3",0.23235865048119
"1233_4",0.279896653543307
"1233_5",0.268345363079616
"1233_6",0.284339457567805
"1233_7",0.310996281714786
"1233_8",0.277230971128609
"1233_9",0.287449420384951
"1233_10",0.320770450568678
"1233_11",0.275009569116361
"1238_1",0.440179352580927
"1238_2",0.597386264216972
"1238_3",0.466380504520267
"1238_4",0.353715551181102
"1238_5",0.306553477690288
"1238_6",0.351095435987169
"1238_7",0.282972440944882
"1240_1",0.324324693788277
"1240_2",0.302110673665791
"1240_3",0.271011045494314
"1240_4",0.249685586176728
"1240_5",0.213254593175853
"1240_6",0.302110673665791
"1240_7",0.335431703849518
"1240_8",0.302999234470692
"1240_9",0.32032617016623
"1240_10",0.275009569116361
"1240_11",0.292780785214347
"1241_1",0.348862642169728
"1241_2",0.392470472440945
"1241_3",0.370666557305336
"1241_4",0.387625157966364
"1241_5",0.34643998493244
"1241_6",0.302832154661224
"1241_7",0.344017327695148
"1241_8",0.310100126373093
"1255_1",0.669838145231845
"1255_2",0.669838145231845
"1255_3",0.669838145231845
"1255_4",0.669838145231845
"1255_5",0.669838145231845
"1255_6",0.669838145231845
"1255_7",0.669838145231845
"1255_8",0.669838145231845
"1256_1",0.669838145231845
"1256_2",0.669838145231845
"1256_3",0.669838145231845
"1256_4",0.669838145231845
"1256_5",0.669838145231845
"1256_6",0.669838145231845
"1256_7",0.669838145231845
"1256_8",0.669838145231845
"1256_9",0.669838145231845
"1256_10",0.669838145231845
"1257_1",0.669838145231845
"1257_2",0.669838145231845
"1257_3",0.669838145231845
"1257_4",0.669838145231845
"1257_5",0.669838145231845
"1257_6",0.669838145231845
"1257_7",0.669838145231845
"1257_8",0.71768372703412
"1257_9",0.669838145231845
"1260_1",0.634153543307085
"1260_2",0.783366141732283
"1260_3",0.769377460629921
"1260_4",0.755388779527559
"1260_5",0.724613681102362
"1261_1",0.414210557013705
"1261_2",0.44664187809857
"1261_3",0.420469233012541
"1261_4",0.440952172645087
"1261_5",0.441521143190433
"1261_6",0.433555555555555
"1261_7",0.399417322834645
"1261_8",0.464848935549724
"1261_9",0.537108194808981
"1261_10",0.442659084281132
"1264_1",0.370744021580636
"1264_2",0.346754702537183
"1264_3",0.320584536307961
"1264_4",0.329307925051034
"1267_1",0.62027734033246
"1267_2",0.724799212598425
"1267_3",0.591148293963254
"1268_1",0.302935258092738
"1268_2",0.241626932050161
"1268_3",0.205563210848644
"1268_4",0.173105861767279
"1269_1",0.360090405365996
"1269_2",0.360090405365996
"1269_3",0.18445610965296
"1270_1",0.523851022528435
"1270_2",NA
"1270_3",0.470715086395449
"1270_4",0.443569553805774
"1270_5",NA
"1270_6",NA
"1272_1",0.348862642169728
"1272_2",0.364902303878682
"1272_3",0.313174394867309
"1272_4",0.294327792359287
"1272_5",0.315179352580927
"1272_6",0.303951589384659
"1272_7",0.312773403324584
"1273_1",0.550048118985125
"1273_2",0.556245844269468
"1273_3",0.577163167104113
"1273_4",0.587234470691162
"1273_5",0.579487314085741
"1273_6",0.356369203849519
"1274_1",0.967443277923593
"1274_2",0.940174656119377
"1274_3",0.967443277923593
"1274_4",0.959144132157089
"1274_5",0.40191577354914
"1274_6",0.777748517546416
"1275_1",0.348240649606299
"1275_2",0.41272965879265
"1275_3",0.433366141732283
"1275_4",0.41272965879265
"1275_5",0.263115157480315
"1275_6",0.278592519685039
"1277_1",NA
"1277_2",NA
"1278_1",0.215396252551764
"1278_2",0.574830489938757
"1278_3",0.387184674832312
"1278_4",0.310540609507144
"1278_5",0.264289880431613
"1278_6",0.40238134295713
"1278_7",0.46448946485856
"1278_8",0.638920785943424
"1279_1",0.183408063575386
"1280_1",0.326546095800525
"1280_2",0.342984470691164
"1280_3",0.338097386264216
"1280_4",0.302554954068241
"1280_5",0.275009569116361
"1280_6",0.283895177165354
"1280_7",0.284339457567805
"1280_8",0.331877460629921
"1280_9",0.30388779527559
"1281_1",0.457950568678916
"1281_2",0.478455818022748
"1281_3",0.52630139982502
"1281_4",0.564577865266842
"1281_5",0.567311898512684
"1281_6",0.574146981627296
"1281_7",0.581665573053366
"1281_8",0.553641732283464
"1282_1",0.301290463692038
"1282_2",0.354148439778362
"1282_3",0.348862642169728
"1282_4",0.396434820647419
"1282_5",0.359434237386992
"1282_6",0.354148439778362
"1282_7",0.364720034995625
"1282_8",0.372648731408574
"1283_1",0.296335028433946
"1283_2",0.33498742344707
"1283_3",0.241688538932633
"1283_4",0.323436132983376
"1283_5",0.317660487751532
"1283_6",0.320770450568678
"1283_7",0.366975612423448
"1283_8",0.333654582239721
"1283_9",0.330100339020121
"1283_10",0.277675251531059
"1283_11",0.233247211286089
"1284_1",0.505796150481188
"1284_2",0.437445319335084
"1284_3",0.503062117235346
"1284_4",0.416940069991252
"1284_5",0.340387139107611
"1285_1",0.301427165354331
"1285_2",0.370005832604259
"1285_3",0.381701419267038
"1285_4",0.377980096237971
"1285_5",0.380106566540295
"1285_6",0.374258773208904
"1285_7",0.374258773208904
"1285_8",0.372132302906583
"1286_1",0.863436254495964
"1286_2",0.883464415038396
"1286_3",0.923520736123261
"1286_4",0.876788361524252
"1286_5",0.910168629094973
"1286_6",0.756619398269659
"1287_1",0.519089967920678
"1287_2",0.473981882473023
"1287_3",0.572525699912511
"1287_4",0.52741761446486
"1287_5",0.37405012394284
"1287_6",0.358782771945173
"1288_1",0.352883858267716
"1288_2",0.30438812335958
"1288_3",0.371456692913386
"1288_4",0.28529937664042
"1289_1",1.07962992125984
"1289_2",0.870669291338582
"1289_3",0.980309128025666
"1289_4",1.0048168562263
"1289_5",1.07447039953339
"1289_6",1.17250131233596
"1289_7",1.12090609507145
"1289_8",1.00223709536308
"1289_9",1.0654412365121
"1290_1",0.377934529017206
"1290_2",0.32221341255954
"1290_3",0.33917201322057
"1290_4",0.33917201322057
"1290_5",0.329481384271409
"1290_6",0.319790755322251
"1290_7",0.344017327695148
"1290_8",0.33432669874599
"1291_1",0.317147856517935
"1291_2",0.364720034995625
"1291_3",0.338291046952465
"1291_4",0.36736293379994
"1291_5",0.301290463692038
"1291_6",0.274861475648877
"1291_7",0.0792869641294837
"1291_8",0.428149606299212
"1291_9",0.348862642169728
"1292_1",0.274052657480315
"1292_2",0.295736958661416
"1292_3",0.323880413385826
"1292_4",0.282818651574804
"1292_5",0.248216043307086
"1292_6",0.216843011811023
"1292_7",0.235759104330708
"1292_8",0.294814222440945
"1292_9",0.255597933070866
"1292_10",0.272668553149606
"1292_11",0.301734744094488
"1293_1",0.505796150481188
"1293_2",0.582349081364829
"1293_3",0.375929571303587
"1293_4",0.911116579177603
"1293_5",0.560476815398076
"1293_6",0.578248031496062
"1293_7",0.540655074365702
"1293_8",0.451115485564304
"1294_1",1.21506736657918
"1294_2",1.02416506270049
"1294_3",1.02803470399533
"1294_4",0.949351997666961
"1294_5",0.702984835228929
"1295_1",0.539018554972293
"1295_2",0.609083005249344
"1295_3",0.627395304753571
"1295_4",0.602713509769613
"1295_5",0.615452500729074
"1295_6",0.529464311752696
"1296_1",0.246062992125984
"1296_2",0.152080599300087
"1296_3",0.271694553805774
"1296_4",0.276820866141732
"1296_5",0.266568241469816
"1297_1",0.241164515893847
"1297_2",0.166832987022455
"1298_1",0.465406824146982
"1298_2",0.449296587926509
"1298_3",0.420656167979003
"1298_4",0.286404199475066
"1298_5",NA
"1298_6",0.44750656167979
"1298_7",0.399772528433947
"1299_1",1.16419757946923
"1299_2",1.42372273257509
"1299_3",1.32548439778361
"1299_4",1.1935224555264
"1299_5",1.34307932341791
"1299_6",1.30935571595217
"1299_7",1.259503426655
"1300_1",0.37328667249927
"1300_2",0.379119276757071
"1300_3",0.341207349081364
"1300_4",0.365995917177019
"1300_5",0.342665500145815
"1300_6",0.260036939826966
"1300_7",0.268785846213667
"1301_1",0.439581282808399
"1301_2",0.424629538495187
"1301_3",0.413864282589675
"1301_4",0.326546095800525
"1301_5",0.413266212817149
"1301_6",0.5005843996063
"1301_7",0.554410679133859
"1302_1",NA
"1302_2",NA
"1303_1",NA
"1303_2",NA
"1303_3",NA
"1304_1",0.371862696850393
"1304_2",0.284988790463692
"1304_3",0.235724928915135
"1304_4",0.257973124453193
"1304_5",0.296642607174103
"1304_6",0.337430965660543
"1304_7",0.343787592957131
"1305_1",0.902143482064743
"1305_2",0.8251312335958
"1305_3",0.880139982502184
"1305_4",0.918646106736659
"1305_5",0.913145231846017
"1305_6",0.737117235345583
"1305_7",0.583092738407698
"1305_8",0.841633858267716
"1306_1",0.353202919947505
"1306_2",0.316806102362204
"1306_3",0.379859744094488
"1306_4",0.390112368766403
"1306_5",0.321932414698163
"1306_6",0.417794455380576
"1306_7",0.41984498031496
"1306_8",0.375758694225722
"1306_9",0.350639763779527
"1306_10",0.388061843832022
"1308_1",0.405331820501603
"1308_2",0.415698363225431
"1308_3",0.413106727544473
"1308_4",NA
"1308_5",0.413625054680665
"1308_6",NA
"1308_7",0.404813493365414
"1309_1",0.28350785578886
"1309_2",0.341423793379993
"1309_3",0.333483705161854
"1309_4",0.344226177456983
"1309_5",0.370381762175562
"1309_6",0.357303969816273
"1310_1",0.273403324584426
"1310_2",0.234101596675416
"1310_3",NA
"1310_4",0.280238407699038
"1310_5",0.266568241469816
"1310_6",0.251189304461942
"1310_7",0.209153543307086
"1311_1",0.430729850174979
"1311_2",0.423473270268301
"1311_3",0.443688028579762
"1311_4",0.418289998906387
"1311_5",0.412070073272091
"1311_6",0.418808326042579
"1311_7",0.386672043598716
"1311_8",NA
"1313_1",0.396434820647419
"1313_2",0.417578011081949
"1313_3",0.0528579760863226
"1313_4",0.290718868474774
"1313_5",0.391149023038785
"1313_6",0.348862642169728
"1313_7",0.433435403907845
"1314_1",0.396434820647419
"1314_2",0.401720618256052
"1314_3",0.380577427821522
"1314_4",0.38850612423447
"1314_5",0.401720618256052
"1314_6",0.425506707494897
"1314_7",0.396434820647419
"1314_8",0.380577427821522
"1314_9",0.391149023038785
"1314_10",0.444006999125109
"1315_1",0.235810367454068
"1315_2",0.240936679790026
"1315_3",0.261441929133858
"1315_4",0.273403324584426
"1315_5",0.31441382327209
"1315_6",0.24332895888014
"1315_7",0.2563156167979
"1315_8",0.242645450568678
"1315_9",0.261441929133858
"1315_10",0.235810367454068
"1315_11",0.273403324584426
"1316_1",1.61909448818898
"1316_2",1.61909448818898
"1316_3",1.72703412073491
"1316_4",1.78100393700787
"1316_5",1.72703412073491
"1316_6",1.61909448818898
"1316_7",1.56512467191601
"1316_8",1.61909448818898
"1316_9",1.67306430446194
"1316_10",1.72703412073491
"1316_11",1.29527559055118
"1317_1",1.72077719451735
"1318_1",0.396434820647419
"1318_2",NA
"1319_1",0.372648731408574
"1319_2",0.407006415864682
"1319_3",0.404363517060367
"1319_4",0.428149606299212
"1319_5",0.417578011081949
"1319_6",0.269575678040245
"1320_1",0.412292213473317
"1320_2",0.416666666666666
"1320_3",0.348315835520561
"1320_4",0.380030621172352
"1320_5",0.375656167979002
"1320_6",0.392060367454068
"1320_7",0.437445319335082
"1320_8",0.284339457567804
"1320_9",0.486111111111112
"1320_10",0.428149606299212
"1321_1",1.35850831146107
"1321_2",1.31322470107903
"1321_3",1.35850831146107
"1321_4",1.35850831146107
"1321_5",1.35850831146107
"1321_6",1.35850831146107
"1321_7",1.267941090697
"1321_8",1.35850831146107
"1321_9",1.44907553222514
"1321_10",1.267941090697
"1321_11",1.35850831146107
"1321_12",1.35850831146107
"1321_13",1.44907553222514
"1321_14",1.35850831146107
"1323_1",0.565033537474482
"1323_2",0.589336055215322
"1323_3",0.58994361815884
"1323_4",0.552882278604065
"1324_1",0.419218431029455
"1324_2",0.455672207640712
"1324_3",0.470861281228737
"1324_4",0.443520948770294
"1324_5",0.437445319335083
"1324_6",0.538300767959562
"1324_7",0.47389909594634
"1325_1",0.152176290463692
"1325_2",0.20751312335958
"1325_3",0.581036745406824
"1325_4",1.20357611548556
"1325_5",1.14823928258967
"1325_6",0.913057742782152
"1325_7",0.93380905511811
"1325_8",0.899223534558177
"1325_9",0.733213035870516
"1326_1",0.216672134733158
"1326_2",0.221684529017206
"1326_3",0.20459682123068
"1326_4",0.201407115777194
"1326_5",0.199812263050452
"1327_1",0.184752296587927
"1327_2",0.192339238845144
"1327_3",0.181471456692913
"1328_1",0.429123605643043
"1328_2",0.430251394356956
"1328_3",0.277999917979002
"1328_4",0.399801099081366
"1328_5",0.36371186023622
"1328_6",0.351306184383201
"1328_7",0.336644931102362
"1328_8",0.344539452099736
"1328_9",0.387395423228346
"1328_10",0.398109416010499
"1328_11",0.404876148293964
"1329_1",0.0405833059930009
"1329_2",0.043478723145718
"1329_3",0.0415326230922523
"1329_4",0.0422446109166909
"1329_5",0.0202679200690192
"1330_1",1.21991484397784
"1330_2",1.19938743073782
"1330_3",NA
"1330_4",NA
"1330_5",1.01024198016914
"1330_6",1.21111738116069
"1331_1",0.422436615995916
"1331_2",0.423473270268301
"1331_3",0.416735017497813
"1331_4",0.403776839093029
"1331_5",0.41103341899971
"1331_6",0.429693195902597
"1333_1",0.254606846019248
"1333_2",0.246062992125984
"1333_3",0.255290354330708
"1333_4",NA
"1333_5",0.239227909011374
"1333_6",0.229658792650918
"1334_1",0.429174868766405
"1334_2",0.436949775809274
"1334_3",0.401703530548266
"1334_4",0.43902308435404
"1334_5",0.446279664260718
"1334_6",0.379415463692039
"1334_7",0.482044236657918
"1334_8",0.404295166229222
"1336_1",0.0669838145231845
"1336_2",0.0417851414406531
"1336_3",0.068578667249927
"1336_4",0.271443934091571
"1336_5",0.278142315543889
"1337_1",NA
"1337_2",NA
"1337_3",NA
"1337_4",NA
"1338_1",1.58425196850394
"1338_2",1.58425196850394
"1338_3",1.58425196850394
"1338_4",1.47863517060368
"1338_5",1.47863517060368
"1338_6",1.58425196850394
"1338_7",1.58425196850394
"1338_8",1.58425196850394
"1338_9",1.58425196850394
"1338_10",1.58425196850394
"1338_11",1.58425196850394
"1338_12",1.58425196850394
"1339_1",0.396434820647419
"1339_2",0.370005832604259
"1339_3",0.391149023038785
"1339_4",0.348862642169728
"1339_5",0.364720034995625
"1339_6",0.396434820647419
"1339_7",0.359434237386992
"1339_8",0.29336176727909
"1340_1",0.312705052493438
"1340_2",0.302452427821522
"1340_3",0.265201224846893
"1340_4",0.273403324584426
"1340_5",0.492125984251968
"1340_6",0.290491032370954
"1341_1",0.340660542432195
"1341_2",0.433617672790902
"1341_3",0.229111986001749
"1341_4",0.222550306211723
"1341_5",0.358705161854767
"1341_6",0.36307961504812
"1341_7",0.400809273840771
"1341_8",0.416666666666666
"1341_9",0.255905511811023
"1342_1",1.01208846116457
"1342_2",0.948680509380774
"1342_3",0.959654962574125
"1342_4",1.13036867891513
"1342_5",1.08525148245358
"1346_1",0.373195538057743
"1346_2",0.372739865850101
"1347_1",0.584399606299212
"1347_2",0.584399606299212
"1347_3",0.457950568678916
"1347_4",0.60148731408574
"1347_5",0.519466316710412
"1347_6",0.608322397200348
"1348_1",1.21515748031496
"1348_2",1.21515748031496
"1348_3",1.29616797900263
"1348_4",1.21515748031496
"1348_5",1.21515748031496
"1348_6",1.25566272965879
"1348_7",1.21515748031496
"1348_8",1.1341469816273
"1348_9",1.21515748031496
"1348_10",1.45818897637795
"1348_11",1.21515748031496
"1348_12",1.21515748031496
"1348_13",1.21515748031496
"1348_14",1.21515748031496
"1348_15",1.21515748031496
"1349_1",0.802017716535431
"1349_2",0.811343503937008
"1349_3",0.795489665354332
"1349_4",0.809478346456694
"1349_5",0.69943405511811
"1349_6",0.713422736220472
"1349_7",0.536232775590551
"1350_1",0.374258773208905
"1350_2",0.367454068241469
"1350_3",0.361499951394965
"1350_4",0.355120540487995
"1350_5",0.381488772236803
"1351_1",0.600992290026247
"1351_2",0.666044346019249
"1351_3",0.656434383202099
"1351_4",0.654216699475065
"1351_5",0.572901629483816
"1351_6",0.531504866579176
"1351_7",0.552942475940509
"1351_8",0.555899387576551
"1351_9",0.527069499125108
"1351_10",0.539636373578304
"1352_1",0.39600193205016
"1352_2",0.415180036089239
"1352_3",0.406886801910177
"1352_4",0.436431448673082
"1352_5",0.464939441163605
"1352_6",0.405850147637796
"1352_7",0.376305500874891
"1356_1",1.22367687372412
"1356_2",1.13588548653641
"1356_3",1.01838009137747
"1356_4",0.895472149314669
"1356_5",0.969757169242736
"1357_1",0.275909521726451
"1357_2",0.251986730825314
"1357_3",0.237633056284631
"1357_4",0.26953011081948
"1357_5",0.258366141732283
"1357_6",0.264745552639253
"1357_7",0.270487022455526
"1357_8",0.179580417031204
"1358_1",1.59175415573053
"1358_2",1.59175415573053
"1358_3",1.59175415573053
"1358_4",1.59175415573053
"1358_5",1.48563721201517
"1358_6",1.48563721201517
"1358_7",1.6978710994459
"1358_8",1.59175415573053
"1358_9",1.59175415573053
"1358_10",1.59175415573053
"1358_11",1.59175415573053
"1358_12",1.59175415573053
"1358_13",1.59175415573053
"1358_14",1.59175415573053
"1358_15",1.59175415573053
"1359_1",0.622429899387575
"1359_2",0.639432141294839
"1359_3",0.666044346019249
"1359_4",0.641649825021874
"1359_5",0.567727034120735
"1359_6",0.334131014873141
"1359_7",0.311954177602799
"1359_8",0.670479713473317
"1359_9",0.655695155293087
"1359_10",0.528547954943133
"1360_1",0.994625801983082
"1360_2",0.843595071449399
"1360_3",1.22729476523768
"1360_4",0.919790755322254
"1360_5",1.38104677019539
"1360_6",1.43139034703995
"1360_7",1.31573618401867
"1361_1",1.27974816819773
"1361_2",1.11131207166813
"1361_3",0.974000036453777
"1361_4",2.14572940361621
"1361_5",NA
"1361_6",1.33467298228346
"1361_7",1.45916922754447
"1361_8",1.39325945064158
"1364_1",0.392162893700787
"1364_2",0.408054461942258
"1364_3",0.38447342519685
"1364_4",0.403440780839896
"1364_5",0.40395341207349
"1370_1",1.43390848279382
"1370_2",1.18200564122193
"1370_3",1.35938101487314
"1370_4",1.189458388014
"1370_5",1.26249530657626
"1370_6",0.947989391951006
"1370_7",0.892839065689706
"1370_8",0.670747211286089
"1371_1",1.08
"1371_2",1.255
"1371_3",2.03875
"1371_4",1.05125
"1371_5",2.0675
"1371_6",1.1325
"1371_7",1.5575
"1371_8",1.0725
"1372_1",0.821895960921549
"1372_2",0.625911344415282
"1372_3",0.598798848060657
"1372_4",0.656122411781861
"1372_5",0.676263123359579
"1372_6",0.701051691455232
"1372_7",0.65457312627588
"1372_8",0.575559565470981
"1373_1",0.317603528725578
"1373_2",0.326261300670749
"1373_3",0.334463400408282
"1373_4",0.297553951589384
"1373_5",0.309401428988045
"1373_6",0.323527267424905
"1375_1",NA
