Trip code,Lance #,mammal code,Lights,Animal code,Latitude,Longitude,Species,Condition,State,Length,Sex,Young - length,Young - sex,Use,Sample?,Photo #s,Comments,photo link,photo link 2
1196,1,745,S,,,,8,2,2,,2,,,6,FALSE,,no se le pudo subir a la embarcacion,,
1198,3,746,S,,,,10,2,2,,,,,6,FALSE,,,,
1202,2,747,S,,05'26.116,81'15.350,5,1,6,,,,,,FALSE,2,Ballena. Bordeaba el bote,Z:\Observer Database\Database pictures\Marine mammals\TC1202-L2-BallenaA.jpg,Z:\Observer Database\Database pictures\Marine mammals\TC1202-L2-BallenaB.jpg
1202,7,749,S,,05'31.556,81'00.436,5,1,6,,,,,,FALSE,,Ballena. Se le vio al lado sur de la coordenada.,,
1202,8,748,S,,05'36.998,81'01.544,5,1,6,,,,,,FALSE,,Ballena. Se le vio al aldo oeste de la coordenada.,,
1203,1,750,S,,,,10,2,2,183.00,1,,,6,FALSE,,,,
1203,1,751,S,,,,8,2,2,158.00,1,,,6,FALSE,,,,
1203,1,752,S,,,,8,2,2,125.00,2,,,6,FALSE,,,,
1203,1,753,S,,,,8,2,2,115.00,2,,,6,FALSE,,,,
1203,1,757,S,,06'24.750,80'46.349,1,1,6,,,,,,FALSE,,Aproximadamente 50 delfines avistados rumbo al sureste,,
1203,4,754,S,,,,8,2,2,149.00,2,,,6,FALSE,,,,
1203,5,755,S,,,,8,2,2,141.00,2,,,6,FALSE,,,,
1203,5,756,S,,,,8,2,2,131.00,1,,,6,FALSE,,,,
1203,5,758,S,,06'29.233,80'45.424,1,1,6,,,,,,FALSE,,Aproximadamente 100 delfines avistados en rumbo sur oeste,,
1203,5,759,S,,06'30.721,80'38.800,5,1,6,,,,,,FALSE,,Ballena. Avistada rumbo al oeste.,,
1204,1,786,S,,,,,,,,,,,,FALSE,,,,
1204,6,762,S,RBH1603,09'51.047,79'21.860,3,2,2,154.00,2,,,1,TRUE,2,Cerca a pano nro 10,Database pictures\Marine mammals\TC1204-06-rbh1603a.JPG,Database pictures\Marine mammals\TC1204-06-rbh1603b.JPG
1204,6,763,S,RBH1604,09'51.047,79'21.860,3,2,2,171.00,1,,,1,TRUE,2,,Database pictures\Marine mammals\TC1204-06-rbh1604a.JPG,Database pictures\Marine mammals\TC1204-06-rbh1604b.JPG
1205,3,764,S,rbh1606,08'46.750,78'55.386,1,2,2,185.00,1,,,1,TRUE,,,,
1205,5,765,S,rbh1607,08'19.264,79'05.075,2,2,2,139.00,2,,,1,TRUE,,,,
1207,3,766,S,ebh11,08'04.438,79'30.596,2,2,2,144.00,1,,,8,TRUE,1,,Database pictures\Marine mammals\TC1207-3-ebh11.JPG,
1208,1,767,S,,,,2,2,2,135.00,,,,3,FALSE,,,,
1209,4,768,S,,,,1,2,2,215.00,1,,,6,FALSE,,,,
1209,4,769,S,,,,1,2,2,165.00,2,,,6,FALSE,,,,
1209,6,770,S,,,,2,2,2,150.00,1,,,6,FALSE,,,,
1209,6,771,S,,,,2,2,2,165.00,2,,,6,FALSE,,El tonino tenia heridas en el dorso,,
1209,6,772,S,,,,8,1,2,126.00,2,,,5,FALSE,,,,
1211,4,773,S,,,,10,2,2,122.00,2,,,6,FALSE,,,,
1214,5,774,S,,,,10,2,2,183.00,2,,,6,FALSE,,,,
1214,6,775,S,,,,2,2,2,170.00,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1214-6- 775.jpg,
1214,7,776,S,,,,2,2,2,132.00,2,,,6,FALSE,,,,Database pictures\Marine mammals\TC1214-7-776.jpg
1219,2,777,S,rbh1613,08'00.762,79'53.785,3,2,2,201.00,1,,,1,TRUE,2,,Z:\Observer Database\Database pictures\Marine mammals\TC1219-02-rbh1613a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1219-02-rbh1613b.JPG
1219,7,778,S,rbh1614,07'52.594,80'21.969,1,2,2,155.00,1,,,1,TRUE,1,,Z:\Observer Database\Database pictures\Marine mammals\TC1219-07-rbh1614.JPG,
1223,3,779,S,,07'02.232,80'38.420,1,1,6,,,,,,FALSE,,"Fue avistada una gran manada de delfines junto a piqueros, al parecer seguian un cardumen de anchoveta.",,
1225,3,780,S,,,,10,2,2,235.00,2,,,6,FALSE,,,,
1225,3,781,S,,,,1,2,2,175.00,2,,,6,FALSE,,,,
1225,5,782,S,,,,3,2,2,143.00,2,,,6,FALSE,,,,
1226,1,783,S,,,,2,2,2,183.00,2,,,6,TRUE,,,,
1226,4,784,S,,,,1,2,2,240.00,2,,,6,TRUE,,,,
1226,5,785,S,,,,2,2,2,191.00,1,,,6,FALSE,,,,
1257,4,884,S,,,,1,2,2,,,,,6,FALSE,,,,
1257,6,885,S,,,,7,2,2,,,,,4,FALSE,,peso aprox 400k,,
1260,3,787,S,,,,2,2,2,180.00,2,,,6,FALSE,,,Database pictures\Marine mammals\TC1260-03.JPG,
1260,5,788,S,,,,2,2,2,195.00,2,,,6,FALSE,,,Database pictures\Marine mammals\TC1260-05.JPG,
1273,2,789,S,,,,3,2,2,176.20,1,,,6,FALSE,,,,
1273,3,790,S,,,,3,2,2,128.00,2,,,,FALSE,,,,
1275,1,791,S,,,,3,2,2,1.73,2,,,6,TRUE,,,,
1277,1,796,S,,,,6,1,6,,,,,,FALSE,,Delfin. Mas de 10,,
1277,2,792,S,,,,4,2,2,95.00,2,,,8,FALSE,,sin cola,,
1285,1,798,S,,,,1,2,2,158.60,2,,,1,FALSE,,,,
1285,5,797,S,,,,1,2,2,136.60,1,,,1,FALSE,,,,
1295,6,799,S,,,,3,2,2,178.00,1,,,6,FALSE,,,,
1296,5,800,S,,,,2,2,2,1.75,2,,,6,FALSE,,,,
1300,5,801,S,,04'53.588,81'25.551,1,2,2,158.30,2,,,6,FALSE,3,,,
1300,7,802,S,,,,3,2,2,146.30,,,,6,FALSE,3,,,
1303,1,805,S,,,,1,2,2,119.10,2,,,1,FALSE,,,,
1309,2,806,S,,,,1,2,2,152.60,2,,,1,FALSE,,,,
1309,4,807,S,,,,1,2,2,122.60,1,,,1,FALSE,,,,
1309,6,808,S,,,,1,2,2,126.10,1,,,1,FALSE,,,,
1315,7,810,S,,,,1,2,2,115.00,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1315-07-01.jpg,
1315,7,811,S,,,,3,2,2,220.00,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1315-07-02.jpg,
1316,1,812,S,,,,,,,,,,,,FALSE,,,,
1316,1,813,S,,,,,,,,,,,,FALSE,,,,
1316,1,814,S,,,,,,,,,,,,FALSE,,,,
1316,4,815,S,,14'25,77'41,3,2,2,155.00,,,,6,FALSE,,,,
1316,4,816,S,,14'25,77'41,3,2,2,161.00,,,,6,FALSE,,,,
1317,1,817,S,,12'07,77'17,2,2,2,141.00,,,,6,FALSE,,,Database pictures\Marine mammals\TC1317-01-tonino1.JPG,Database pictures\Marine mammals\TC1317-01-tonino1b.JPG
1317,1,818,S,,12'07,77'17,2,2,2,146.00,,,,6,FALSE,,,Database pictures\Marine mammals\TC1317-01-tonino2.JPG,Database pictures\Marine mammals\TC1317-01-tonino2b.JPG
1317,1,819,S,,12'07,77'17,8,1,2,,,,,,FALSE,,cayeron 5 lobos pero no fueron medidosporque no subieron al bote,,
1318,2,824,S,,08'20.640,79'02.046,4,2,2,103.00,2,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1318-01-01.JPG,
1319,6,820,S,,07'57.540,79'17.520,2,2,2,139.00,,,,8,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1319-03-01.JPG,
1319,6,821,S,,07'57.540,79'17.520,2,2,2,139.00,1,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1319-03-03.JPG,
1319,6,822,S,,07'57.540,79'17.520,2,2,2,82.00,2,,,6,FALSE,,,,
1320,9,825,S,rbh1617,08'23.971,79'02.273,2,2,2,176.00,1,,,8,FALSE,,,Database pictures\Marine mammals\TC1320-09-rbh1615a.JPG,Database pictures\Marine mammals\TC1322-01-tonino2.jpg
1321,8,826,S,,,,4,2,2,204.00,2,,,6,FALSE,,,,
1322,1,827,S,,,,2,2,2,150.00,1,,,,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1322-01-tonino1.jpg,Z:\Observer Database\Database pictures\Marine mammals\TC1322-01-tonino2.jpg
1322,1,828,S,,,,10,,,,,,,,FALSE,,,,
1324,3,829,S,,,,1,2,2,115.00,1,,,,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1324-3-Delfindealtura.jpg,
1324,5,830,S,,,,1,2,2,315.00,1,,,,FALSE,,,,
1324,7,831,S,,,,1,2,2,220.00,1,,,,FALSE,,,,
1336,3,832,S,,,,10,,,,,,,,FALSE,,no se reportaron datos,,
1336,3,833,S,,,,10,,,,,,,,FALSE,,no datos reportados,,
1336,5,834,S,,,,10,1,,,,,,,FALSE,,no se reportaron datos.. El lobo fue asesinado en la embarcacion,,
1339,1,835,S,,,,1,2,2,210.00,1,,,6,FALSE,2,,Z:\Observer Database\Database pictures\Marine mammals\TC1339-1-delfines-a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC-1339-1-delfines-b.JPG
1339,1,836,S,,,,4,2,2,103.00,1,,,6,FALSE,,,,
1341,7,837,S,rbh1616,09'13.551,79'21.613,1,2,2,151.00,2,,,1,FALSE,,,,
1347,5,838,S,,06'45.080,80'18.600,5,1,2,14.00,,,,5,FALSE,,especie: ballena jororbada. Se llevo 4 paños. Media entre 13 a 15 metros,,
1349,6,839,S,,,,8,2,2,,1,,,6,FALSE,,,,
1351,2,840,SUP,rbh1618,08'29.689,79'17.330,1,2,2,196.00,1,,,1,TRUE,,,,
1357,4,841,S,,06'23.709,80'37.027,10,2,2,1.80,,,,6,FALSE,,se solto antes de subir al bote,,
1360,4,842,S,,,,1,2,2,233.00,1,,,6,FALSE,,,,
1364,4,843,S,,03'38.880,80'59.606,1,2,2,168.00,,,,6,FALSE,,,,
1364,4,844,S,,03'35.930,80'54.607,1,1,6,,,,,,FALSE,,,,
1368,3,845,S,,,,10,2,2,180.00,1,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1363-L3-LOBO.JPG,
1371,1,846,S,NAP081,09'34.762,81'15.412,10,1,6,,,,,,FALSE,,,,
1372,2,848,S,,07'57.721,79'29.876,10,1,,,1,,,5,FALSE,,,,
1372,3,849,S,,08'02.191,79'48.672,5,1,2,,,,,5,FALSE,,ballena jorobada,,
1372,4,850,S,ebh91,08'03.550,80'00.402,1,2,2,176.00,1,,,1,FALSE,,y una parte se comio en el bote,Database pictures\Marine mammals\TC1372-4-ebh92a.JPG,Database pictures\Marine mammals\TC1372-4-ebh92b.JPG
1372,4,1020,S,,,,1,1,6,,,,,,FALSE,,,,
1372,4,1021,S,,,,1,1,6,,,,,,FALSE,,,,
1372,7,847,S,ebh92,08'32.940,79'52.803,11,2,2,,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1372-4-ebh92a.JPG,Database pictures\Marine mammals\TC1371-7-ebh91b.JPG
1372,7,851,S,,08'32.940,79'52.803,1,2,2,205.00,1,,1,3,FALSE,,se llevo para comer en casa,,
1372,8,852,S,,08'33.765,79'34.814,7,1,2,,,,,5,FALSE,,,,
1373,1,853,S,nap078,,,1,2,2,97.00,1,,,6,TRUE,2,,Z:\Observer Database\Database pictures\Marine mammals\TC1373-1-nap078a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1373-1-nap078b.JPG
1373,2,854,S,nap079,05'59.818,82'38.683,1,2,2,106.00,1,,,6,TRUE,2,,Z:\Observer Database\Database pictures\Marine mammals\TC1373-2-nap079a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1373-2-nap079b.JPG
1373,4,855,S,nap080,05'35.530,82'03.495,1,2,2,103.00,1,,,6,TRUE,2,,Z:\Observer Database\Database pictures\Marine mammals\TC1373-4-nap080a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1373-4-nap080b.JPG
1376,5,856,S,rbh1619,09'40.971,79'43.647,1,2,2,172.00,1,,,1,TRUE,,,Database pictures\Marine mammals\TC1376-5-rbh1619b.JPG,Database pictures\Marine mammals\TC1376-5-rbh1619b.JPG
1377,3,857,S,,09'39.392,79'41.696,1,2,2,162.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1377-3-delfinloco.JPG,
1377,3,858,S,,09'39.392,79'41.696,1,2,2,104.00,2,,,1,FALSE,,,,
1379,2,859,S,,09'01.065,79'20.586,1,2,2,,,,,1,FALSE,,,,
1379,2,860,S,,09'01.065,79'20.586,10,1,2,,,,,,FALSE,,,,
1379,4,861,S,,09'09.840,78'51.740,2,2,2,,,,,1,FALSE,,,,
1379,4,862,S,,09'09.840,78'51.740,10,1,2,,,,,,FALSE,,,,
1380,1,863,C,rbh1619,08'48.616,79'19.037,1,2,2,220.00,2,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1380-01-rbh1619.JPG,
1380,2,864,S,delfin1,08'59.284,79'10.869,1,2,2,103.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1380-02-delfin1.JPG,
1380,4,865,C,rbh1620,09'22.160,79'03.965,1,2,2,,2,,,6,FALSE,,,,
1380,7,866,C,rbh1621,09'15.259,79'12.365,1,2,2,193.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1380-07-rbh1621.JPG,
1381,3,867,S,,03'33.740,80'42.915,5,1,6,,,,,,FALSE,,"cachalote, avistado con redes en la cola",,
1405,1,868,S,,03'33.740,80'42.990,5,1,6,,,,,,FALSE,,"cachalote, tenia redes en la cola",,
1406,2,870,S,,03'32.349,80'10.803,5,1,6,,,,,,FALSE,,ballena jorobada 3,,
1406,5,869,S,,03'28.905,81'01.748,5,1,6,,,,,,FALSE,,ballena jorobada 4,,
1408,7,871,S,,08'17.750,80'10.984,4,2,2,98.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1408-7-delfin1.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1408-7-delfin1b.JPG
1409,3,872,S,,07'53.824,80'39.450,1,2,2,163.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1409-3-Delfin1.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1409-3-Delfin2.JPG
1412,2,892,S,,,,1,2,2,190.00,1,,,1,FALSE,,,,
1412,8,893,S,,,,1,2,2,147.00,2,,,1,FALSE,,,,
1425,8,873,S,,,,10,2,2,150.00,,,,6,FALSE,,,,
1427,1,874,S,,08'41.318,79'30.373,1,2,2,223.00,2,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1427-01- delfin1a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1427-01- delfin1b.JPG
1427,4,875,C,rbh1622,09'10.202,80'04.608,1,2,2,148.00,2,,,1,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1427-3-rbh1622a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1427-3-rbh1622b.JPG
1427,10,876,S,rbh1623,08'21.605,79'47.768,1,2,2,172.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1427-10-rbh1623a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1427-10-rbh1623b.JPG
1429,5,877,S,rbh1625,08'26.142,79'13.088,1,2,2,197.00,1,,,1,TRUE,,,Database pictures\Marine mammals\TC1429-5-rbh1626a.JPG,Database pictures\Marine mammals\TC1429-5-rbh1626b.JPG
1433,3,880,S,,06'39.000,83'45.000,1,1,2,110.00,1,,,,FALSE,,,,
1433,5,879,S,,06'59.000,83'16.000,1,1,2,90.00,1,,,,FALSE,,,,
1433,7,878,S,,07'07.000,83'12.000,1,2,2,85.00,1,,,,FALSE,,,,
1439,2,883,S,,,,1,2,2,,,,,,FALSE,,,Z:\Observer Database\Database pictures\Sea turtles\TC1439-2-tortuga1.JPG,
1455,6,886,S,,,,10,2,2,185.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1455-06-886.JPG,
1463,3,889,S,PPA11,11'40.425,78'11.124,1,2,2,127.00,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1463-7-PPA11.JPG,
1463,7,888,S,PPA12,11'51.9922,78'14.119,4,2,2,141.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1463-7-PPA12.JPG,
1463,8,887,S,PPA13,11'43.138,78'20.181,1,2,2,218.00,1,,,4,TRUE,,,Database pictures\Marine mammals\TC1463-8-PPA13.JPG,
1468,6,890,S,,,,8,2,2,330.00,2,,,6,TRUE,,,,
1468,6,891,S,,,,8,2,2,215.00,1,,,6,TRUE,,,,
1471,3,894,S,,,,2,2,2,150.00,2,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1471-03-marsopamuerta-a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1471-03-marsopamuerta-b.JPG
1471,4,895,S,,,,3,1,2,,,,,5,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1471-04-marsopa 1 viva.AVI,
1477,5,896,S,896,,,1,2,2,191.00,2,,,6,TRUE,,,Database pictures\Marine mammals\TC1477-05-896-1.JPG,Database pictures\Marine mammals\TC1477-05-896-2.JPG
1485,1,897,S,,,,2,1,2,185.00,,,,5,FALSE,,se libero antes de subir al bote,,
1486,2,900,S,PPA22,11'47.138,78'19.045,1,2,2,110.00,1,,,6,TRUE,,,,
1486,6,898,S,PPA23,11'36.499,78'35.316,1,2,2,115.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1486-L6-Loco1.JPG,
1486,6,899,S,,11'36.499,11'36.499,1,2,2,98.00,1,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1486-L6-Loco1.JPG,
1487,6,901,S,PPA25,12'25.398,77'58.720,2,2,2,122.00,1,,,6,TRUE,,,,
1489,4,902,S,,12'54.983,79'12.139,1,2,2,120.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1489-4-PPA27.JPG,
1490,5,903,S,PPA28,12'57.790,78'43.000,1,2,2,154.00,2,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1490-5-PPA28a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1490-5-PPA28b.JPG
1491,2,904,S,,12'16.465,78'23.577,1,2,2,96.00,1,,,6,TRUE,2,,Z:\Observer Database\Database pictures\Marine mammals\TC1491_LC02_LOCO_01.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1491_LC2_LOCO_02.JPG
1494,1,905,S,,13'38.385,76'30.417,2,2,2,145.60,1,,,6,FALSE,,,,
1494,1,906,S,,13'38.385,13'38.385,2,2,2,166.10,2,,,,FALSE,,,,
1495,6,907,S,,11'29.697,78'25.241,1,2,2,58.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1459-6-PPA32.JPG,
1499,4,908,S,PPA36,12'54.550,78'14.327,1,2,2,141.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1499-4-PPA36a.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1499-4-PPA36b.JPG
1499,4,909,S,,,,,,,,,,,,FALSE,,,,
1499,4,910,S,,12'54.550,78'14.327,11,2,2,,,,,6,FALSE,,"no se midio, ni tomo muestra",Z:\Observer Database\Database pictures\Marine mammals\TC1499-4-lobo fino1.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1499-4-lobo fino1.JPG
1499,6,911,S,,12'51.333,78'13.127,1,2,2,,,,,6,FALSE,,se descolgo de la red,,
1502,4,912,S,,03'34.311,81'19.573,5,1,6,,,,,,FALSE,,"fueron orcas, avistadas aproximadamente a las 7:43 am",:,
1505,2,913,S,,,,2,2,2,138.00,,,,6,FALSE,,,,
1506,3,914,S,,,,1,2,2,140.00,,,,6,FALSE,,,,
1511,3,915,S,,,,3,2,2,165.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1511-3-Mamifero 915 (1).JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1511-3-Mamifero 915 (2).JPG
1533,4,916,S,916,,,1,2,2,,,,,1,FALSE,,no se pudo medir,,
1533,5,917,S,917,,,1,2,2,220.00,,,,1,FALSE,,,,
1533,6,918,S,918,,,1,2,2,178.00,,,,1,FALSE,,,,
1536,9,919,S,,08'08.617,79'44.902,1,2,2,119.00,2,,,,FALSE,,,,
1537,1,920,S,,,,3,2,2,165.00,2,,,6,TRUE,,,,
1538,7,921,S,,11'14.520,78'28.856,5,1,2,,,,,5,FALSE,,ballena jorobada,,
1543,3,923,S,,,,,,,,,,,,FALSE,,,,
1543,4,922,S,,08'16.488,80'46.133,1,2,1,119.00,1,,,1,FALSE,,,Database pictures\Marine mammals\TC1543-4-loco.JPG,
1543,5,924,S,,08'14.367,81'01.709,1,1,2,120.00,2,,,1,FALSE,,,Database pictures\Marine mammals\TC1543-5-loco.JPG,
1543,5,925,S,,08'14.367,81'01.709,2,1,1,174.00,2,,,1,FALSE,,,Database pictures\Marine mammals\TC1543-5-toninos.a.JPG,
1543,5,926,S,,08'14.367,81'01.709,2,1,1,181.00,2,,,1,FALSE,,,Database pictures\Marine mammals\TC1543-5-toninosb.JPG,
1544,2,928,S,,08'33.718,79'38.088,1,2,2,158.00,1,,,1,FALSE,,,Database pictures\Marine mammals\TC1544-2-loco.JPG,
1544,2,929,S,,08'33.718,79'38.088,1,2,2,155.00,2,,,1,FALSE,,,Database pictures\Marine mammals\TC1544-2-loco.JPG,
1544,3,927,S,,08'20.026,79'48.198,5,1,,,,,,,FALSE,,ballena jorobada. Se llevo 5 luces.,,
1544,7,930,C,,07'56.107,79'55.346,1,2,2,134.00,1,,,1,FALSE,,,Database pictures\Marine mammals\TC1544-7-loco.JPG,
1544,7,931,S,,07'56.107,79'55.346,4,2,2,218.00,,,,1,FALSE,,,,
1545,3,932,S,932,,,8,2,2,195.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1545 - 03-Mamifero 932 (1).JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1545-03-Mamifero 932 (2).JPG
1545,3,933,S,933,,,8,2,2,200.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1545-03-Mamifero 933 (1).JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1545-03-Mamifero 933 (2).JPG
1558,2,936,S,,08'27.012,79'46.483,3,2,2,176.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1558-2-oscuros.JPG,
1558,2,937,S,,08'27.012,79'46.483,3,2,2,180.00,1,,,1,FALSE,,,,
1558,3,934,C,,,,,,,,,,,,FALSE,,,,
1558,3,935,S,,,,,,,,,,,,FALSE,,,,
1558,5,938,S,,08'22.867,79'50.568,1,1,1,167.00,2,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1558-5-loco.JPG,
1559,2,939,C,,08'10.724,79'34.536,3,2,2,194.00,2,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1559-2-oscuro.JPG,
1559,2,940,S,,08'10.724,79'34.536,3,2,2,192.00,2,,,1,FALSE,,,,
1560,7,941,S,rbh1649,08'28.431,79'07.050,2,2,2,181.00,2,,,1,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1560-7-rbh1631.JPG,
1560,7,942,C,rbh1650,08'28.431,79'07.050,3,2,2,189.00,1,,,1,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1560-7-rbh1632.JPG,
1560,7,944,S,,,,,,,,,,,,FALSE,,,,
1560,10,945,S,rbh1651,08'21.228,79'13.569,3,2,2,,2,,,1,FALSE,,,,
1564,4,946,C,,,,1,2,2,160.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1564-4-Mamifero 946 (1).db,Z:\Observer Database\Database pictures\Marine mammals\TC1564-4-Mamifero 946 (2).JPG
1565,2,947,S,,,,1,2,,140.00,,,,,FALSE,,,,
1566,7,948,S,,,,1,2,2,98.00,1,,,6,TRUE,,,,
1567,3,949,S,,08'07.638,79'46.878,3,2,2,183.00,1,,,1,FALSE,,,,
1567,3,950,S,,,,3,2,2,202.00,1,,,1,FALSE,,,,
1575,5,951,S,,,,2,2,2,143.00,,,,3,FALSE,,,,
1577,3,952,S,,,,2,2,2,154.00,1,,,6,FALSE,,,,
1578,5,953,C,rbh1629,07'37.007,80'38.789,3,2,2,,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1578-5-rbh1629.JPG,
1578,5,954,S,,,,,,,,,,,,FALSE,,,,
1578,5,955,S,,,,,,,,,,,,FALSE,,,,
1578,7,961,S,rbh1630,07'36.848,80'40.584,1,2,2,185.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1578-7-rbh1630.JPG,
1579,5,956,S,,12'46.965,79'06.321,1,2,2,112.00,,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1579-5-PPA44.JPG,
1580,8,957,S,,11'54.080,78'43.861,1,2,2,142.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1580-8-loco1.JPG,
1582,4,959,C,,07'21.706,80'47.023,3,2,2,189.00,2,,,1,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1582-4-rbh1635.JPG,
1582,5,958,S,,07'03.690,80'55.443,2,2,2,153.00,1,,,1,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1582-5-rbh1636.JPG,
1582,9,960,S,,07'13.250,81'13.128,3,2,2,177.00,1,,,1,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1582-9-rbh1637.JPG,
1589,7,962,S,,05´34.020,81´01.220,5,,6,,,,,,FALSE,,ballena (1 individuo) / Hora: 13:05 / Fecha: 04/12/2016,,
1596,6,963,C,,07'49.683,80'29.013,3,2,2,169.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1596-6-chancho.JPG,
1596,6,964,C,,07'49.683,80'29.013,3,2,2,203.00,2,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1596-6-chancho2.JPG,
1596,6,965,,,,,,,,,,,,,FALSE,,,,
1597,4,966,S,,12'30.043,78'33.095,1,2,2,124.00,1,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1597-4-loco1.JPG,
1597,6,967,S,,12'31.900,78'37.160,1,2,2,161.00,1,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1597-6-loco.JPG,
1598,4,968,S,PPA46,12'51.001,77'50.607,1,2,2,110.00,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1598-4-PPA46.JPG,
1598,8,969,S,PPA47,12'40.544,78'13.180,1,2,2,124.00,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1598-8-PPA47.JPG,
1598,12,970,S,PPA48,12'09.620,78'15.325,4,2,2,155.00,1,,,6,FALSE,,,Database pictures\Marine mammals\TC1598-12-PPA48.JPG,
1601,1,971,S,,06.35.661,80.22.046,5,1,6,,,,,,FALSE,,,,
1601,3,972,S,,06.25.660,80.37.467,4,1,6,,,,,,FALSE,,,,
1602,1,973,S,,,,8,2,2,1.42,1,,,6,FALSE,,,,
1603,5,974,S,PPA50,12'07.550,78'13.650,1,2,2,48.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1603-5-PPA50.JPG,
1604,3,975,S,,13'09.550,78'04.488,4,2,2,170.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1604-3-PPA53.JPG,
