"Lance.code","Date","Lat.I","Lon.I","Lat.F","Lon.F","MY","Year"
"1380_5",2015-10-12,-9.43606666666667,-78.8627666666667,-9.40935,-78.8721,2015-10-01,2015
"1380_6",2015-10-13,-9.61883333333333,-79.0216333333333,-9.58131666666667,-79.1262333333333,2015-10-01,2015
"1380_7",2015-10-14,-9.32133333333333,-79.09865,-9.28765,-79.1235666666667,2015-10-01,2015
"1380_8",2015-10-15,-9.7688,-79.2168333333333,-9.74331666666667,-79.2292166666667,2015-10-01,2015
"1380_9",2015-10-16,-9.85233333333333,-78.7625833333333,-9.81833333333333,-78.7734666666667,2015-10-01,2015
"1380_10",2015-10-17,-9.38365,-78.91675,-9.35653333333333,-78.93575,2015-10-01,2015
"1380_11",2015-10-18,-9.0881,-78.80445,-9.0615,-78.8156,2015-10-01,2015
"1381_1",2015-10-14,-3.46208333333333,-80.8161333333333,-3.44795,-80.8113833333333,2015-10-01,2015
"1381_2",2015-10-15,-3.5265,-80.7905,-3.49936666666667,-80.8938833333333,2015-10-01,2015
"1381_3",2015-10-16,-3.51058333333333,-80.7693666666667,-3.57725,-80.8454666666667,2015-10-01,2015
"1382_1",2015-09-03,-6.24688333333333,-80.9619,-6.23721666666667,-80.9798166666667,2015-09-01,2015
"1382_2",2015-09-04,-6.27546666666667,-81.0128,-6.26126666666667,-81.0291166666667,2015-09-01,2015
"1382_3",2015-09-05,-6.33295,-80.9615166666667,-6.33126666666667,-80.9794833333333,2015-09-01,2015
"1382_4",2015-09-06,-6.3383,-80.9274,-6.32796666666667,-80.9459833333333,2015-09-01,2015
"1382_5",2015-09-07,-6.53748333333333,-80.7911833333333,-6.529,-80.8067833333333,2015-09-01,2015
"1382_6",2015-09-08,-6.53516666666667,-80.80755,-6.52498333333333,-80.8233666666667,2015-09-01,2015
"1382_7",2015-09-09,-6.64573333333333,-80.5776333333333,-6.63675,-80.5939333333333,2015-09-01,2015
"1383_1",2015-09-03,-7.03763333333333,-79.8315666666667,-7.0301,-79.8400166666667,2015-09-01,2015
"1383_2",2015-09-04,-7.12593333333333,-79.9001666666667,-7.12063333333333,-79.9110166666667,2015-09-01,2015
"1383_3",2015-09-05,-7.10885,-80.0097666666667,-7.09886666666667,-80.0206,2015-09-01,2015
"1383_4",2015-09-06,-7.03986666666667,-80.0717166666667,-7.03503333333333,-80.0863833333333,2015-09-01,2015
"1383_5",2015-09-07,-6.81745,-80.40905,-6.81221666666667,-80.4210166666667,2015-09-01,2015
"1383_6",2015-09-08,-6.78388333333333,-80.5100166666667,-6.78015,-80.5233,2015-09-01,2015
"1383_7",2015-09-09,-6.79758333333333,-80.4167666666667,-6.78885,-80.4261833333333,2015-09-01,2015
"1383_8",2015-09-10,-6.71678333333333,-80.3975166666667,-6.72225,-80.4063166666667,2015-09-01,2015
"1384_1",2015-09-07,-6.98391666666667,-80.4508333333333,-6.97191666666667,-80.4565,2015-09-01,2015
"1384_2",2015-09-08,-7.1048,-80.6747333333333,-7.10121666666667,-80.6876666666667,2015-09-01,2015
"1384_3",2015-09-09,-6.7253,-80.4896833333333,-6.70881666666667,-80.5022333333333,2015-09-01,2015
"1384_4",2015-09-10,-6.65721666666667,-80.4425833333333,-6.63988333333333,-80.4532166666667,2015-09-01,2015
"1384_5",2015-09-11,-6.62148333333333,-80.443,-6.60661666666667,-80.4562166666667,2015-09-01,2015
"1385_1",2015-09-08,-3.79566666666667,-81.1508333333333,-3.78516666666667,-81.1425,2015-09-01,2015
"1385_2",2015-09-09,-3.728,-81.299,-3.71716666666667,-81.2907666666667,2015-09-01,2015
"1385_3",2015-09-10,-3.69833333333333,-81.2793333333333,-3.67816666666667,-81.2828333333333,2015-09-01,2015
"1385_4",2015-09-11,-3.675,-81.3242,-3.65938333333333,-81.32645,2015-09-01,2015
"1386_1",2015-09-16,-6.82616666666667,-80.1549166666667,-6.81888333333333,-80.16675,2015-09-01,2015
"1386_2",2015-09-17,-7.13873333333333,-80.5722,-7.13488333333333,-80.5834166666667,2015-09-01,2015
"1386_3",2015-09-18,-7.13486666666667,-80.5755833333333,-7.1243,-80.58695,2015-09-01,2015
"1387_1",2015-09-14,-6.75673333333333,-80.1596333333333,-6.75186666666667,-80.1851666666667,2015-09-01,2015
"1387_2",2015-09-15,-6.88761666666667,-80.2089166666667,-6.88416666666667,-80.2248666666667,2015-09-01,2015
"1387_3",2015-09-16,-6.97565,-80.03745,-6.96845,-80.0504166666667,2015-09-01,2015
"1387_4",2015-09-17,-7.00571666666667,-80.03715,-6.98795,-80.0432166666667,2015-09-01,2015
"1387_5",2015-09-18,-6.72108333333333,-80.6088333333333,-6.70655,-80.6257333333333,2015-09-01,2015
"1387_6",2015-09-19,-6.65046666666667,-80.5555333333333,-6.64098333333333,-80.5677333333333,2015-09-01,2015
"1387_7",2015-09-20,-6.51675,-80.3897,-6.50281666666667,-80.40615,2015-09-01,2015
"1388_1",2015-09-16,-3.58583333333333,-80.8746666666667,-3.577,-80.8655833333333,2015-09-01,2015
"1388_2",2015-09-17,-3.83811666666667,-80.9708333333333,-3.83166666666667,-80.9683333333333,2015-09-01,2015
"1388_3",2015-09-18,-3.73391666666667,-80.9023333333333,-3.7257,-80.8924,2015-09-01,2015
"1388_4",2015-09-19,-3.5895,-80.8976666666667,-3.58105,-80.8819666666667,2015-09-01,2015
"1388_5",2015-09-20,-3.48,-80.8820666666667,-3.47313333333333,-80.86545,2015-09-01,2015
"1389_1",2015-09-15,-6.8058,-80.32875,-6.79948333333333,-80.34155,2015-09-01,2015
"1389_2",2015-09-16,-6.66995,-80.5235666666667,-6.6614,-80.5373666666667,2015-09-01,2015
"1389_3",2015-09-17,-6.54488333333333,-80.6525833333333,-6.53653333333333,-80.6690333333333,2015-09-01,2015
"1389_4",2015-09-18,-6.56866666666667,-80.7560666666667,-6.5616,-80.7737,2015-09-01,2015
"1389_5",2015-09-19,-6.44171666666667,-80.5779,-6.43195,-80.5930666666667,2015-09-01,2015
"1389_6",2015-09-20,-6.51643333333333,-80.4164666666667,-6.50735,-80.432,2015-09-01,2015
"1389_7",2015-09-21,-6.61203333333333,-80.3249666666667,-6.60458333333333,-80.3409,2015-09-01,2015
"1390_1",2015-09-17,-6.6843,-80.19035,-6.67763333333333,-80.2027666666667,2015-09-01,2015
"1390_2",2015-09-18,-6.52268333333333,-80.4641333333333,-6.51566666666667,-80.4799,2015-09-01,2015
"1390_3",2015-09-19,-6.53338333333333,-80.4531166666667,-6.52775,-80.4672666666667,2015-09-01,2015
"1390_4",2015-09-20,-6.52736666666667,-80.46405,-6.51988333333333,-80.4771333333333,2015-09-01,2015
"1390_5",2015-09-21,-6.45475,-80.4883833333333,-6.44703333333333,-80.5021166666667,2015-09-01,2015
"1390_6",2015-09-22,-6.5754,-80.2605333333333,-6.56678333333333,-80.2737166666667,2015-09-01,2015
"1390_7",2015-09-23,-6.60551666666667,-80.21775,-6.59896666666667,-80.2278666666667,2015-09-01,2015
"1391_1",2015-09-24,-3.48333333333333,-80.9158333333333,-3.4775,-80.8988333333333,2015-09-01,2015
"1391_2",2015-09-25,-3.49166666666667,-80.9075,-3.49083333333333,-80.8924666666667,2015-09-01,2015
"1391_3",2015-09-26,-3.63333333333333,-81.3083333333333,-3.62125,-81.31915,2015-09-01,2015
"1392_1",2015-09-22,-6.87478333333333,-79.9720333333333,-6.86951666666667,-79.9834833333333,2015-09-01,2015
"1392_2",2015-09-23,-7.16878333333333,-80.5078333333333,-7.15941666666667,-80.51965,2015-09-01,2015
"1392_3",2015-09-24,-6.50778333333333,-80.3855,-6.49306666666667,-80.4052,2015-09-01,2015
"1392_4",2015-09-25,-6.70595,-80.5077333333333,-6.7014,-80.52095,2015-09-01,2015
"1392_5",2015-09-26,-6.71706666666667,-80.55305,-6.70491666666667,-80.5584333333333,2015-09-01,2015
"1392_6",2015-09-27,-6.7081,-80.57545,-6.7034,-80.5888166666667,2015-09-01,2015
"1392_7",2015-09-28,-6.68925,-80.4532833333333,-6.67545,-80.4569666666667,2015-09-01,2015
"1393_1",2015-10-01,-3.52266666666667,-80.8003333333333,-3.50548333333333,-80.7994,2015-10-01,2015
"1394_1",2015-09-27,-6.85245,-80.0381666666667,-6.8382,-80.04995,2015-09-01,2015
"1394_2",2015-09-28,-6.90238333333333,-79.9712666666667,-6.88533333333333,-79.9809,2015-09-01,2015
"1394_3",2015-09-29,-7.00838333333333,-79.80835,-6.9981,-79.8245166666667,2015-09-01,2015
"1394_4",2015-09-30,-7.06276666666667,-79.7644333333333,-7.05578333333333,-79.7833333333333,2015-09-01,2015
"1394_5",2015-10-01,-7.10706666666667,-79.7454333333333,-7.09746666666667,-79.7628166666667,2015-10-01,2015
"1394_6",2015-10-02,-7.10625,-79.7694166666667,-7.09796666666667,-79.7876,2015-10-01,2015
"1394_7",2015-10-03,-7.014,-79.8219666666667,-6.99818333333333,-79.8331166666667,2015-10-01,2015
"1394_8",2015-10-04,-7.02415,-79.8256166666667,-7.01291666666667,-79.8416166666667,2015-10-01,2015
"1395_1",2015-09-27,-6.78908333333333,-80.0580166666667,-6.76963333333333,-80.0719666666667,2015-09-01,2015
"1395_2",2015-09-28,-6.76825,-80.0719166666667,-6.74241666666667,-80.0761833333333,2015-09-01,2015
"1395_3",2015-09-29,-6.71906666666667,-80.1062333333333,-6.7007,-80.12005,2015-09-01,2015
"1395_4",2015-09-30,-6.65935,-80.1381166666667,-6.64195,-80.1531333333333,2015-09-01,2015
"1395_5",2015-10-01,-6.65106666666667,-80.1883833333333,-6.62621666666667,-80.203,2015-10-01,2015
"1395_6",2015-10-02,-6.63983333333333,-80.2099333333333,-6.623,-80.2260166666667,2015-10-01,2015
"1395_7",2015-10-03,-6.7199,-80.1419333333333,-6.7034,-80.15585,2015-10-01,2015
"1395_8",2015-10-04,-6.72291666666667,-80.05515,-6.70513333333333,-80.0718,2015-10-01,2015
"1396_1",2015-10-06,-3.50833333333333,-80.8,-3.49983333333333,-80.7910666666667,2015-10-01,2015
"1396_2",2015-10-07,-3.5191,-80.8154166666667,-3.5111,-80.80325,2015-10-01,2015
"1396_3",2015-10-08,-3.55225,-80.7741666666667,-3.54951666666667,-80.7585,2015-10-01,2015
"1397_1",2015-09-30,-6.72561666666667,-80.0635,-6.7009,-80.07185,2015-09-01,2015
"1397_2",2015-10-01,-6.59745,-80.2556833333333,-6.58793333333333,-80.2712666666667,2015-10-01,2015
"1397_3",2015-10-02,-6.57845,-80.3410666666667,-6.57245,-80.3544166666667,2015-10-01,2015
"1397_4",2015-10-03,-6.63058333333333,-80.33985,-6.62598333333333,-80.3534666666667,2015-10-01,2015
"1397_5",2015-10-04,-6.51681666666667,-80.4920833333333,-6.51138333333333,-80.50435,2015-10-01,2015
"1397_6",2015-10-05,-6.51215,-80.5464833333333,-6.50726666666667,-80.5579833333333,2015-10-01,2015
"1397_7",2015-10-06,-6.49308333333333,-80.4798833333333,-6.48501666666667,-80.49125,2015-10-01,2015
"1397_8",2015-10-07,-6.51446666666667,-80.4288,-6.50963333333333,-80.4422833333333,2015-10-01,2015
"1397_9",2015-10-08,-6.64703333333333,-80.16175,-6.64066666666667,-80.1708333333333,2015-10-01,2015
"1397_10",2015-10-09,-6.8198,-79.9613166666667,-6.81408333333333,-79.9685333333333,2015-10-01,2015
"1398_1",2015-10-06,-6.98943333333333,-79.84225,-6.98495,-79.8554666666667,2015-10-01,2015
"1398_2",2015-10-07,-7.05118333333333,-79.7906333333333,-7.03816666666667,-79.8028166666667,2015-10-01,2015
"1398_3",2015-10-08,-7.05526666666667,-79.7747833333333,-7.04195,-79.7862,2015-10-01,2015
"1398_4",2015-10-09,-7.04296666666667,-79.7867666666667,-7.0373,-79.7919833333333,2015-10-01,2015
"1398_5",2015-10-10,-7.0383,-79.79125,-7.02598333333333,-79.8029333333333,2015-10-01,2015
"1398_6",2015-10-11,-7.04231666666667,-79.7868666666667,-7.03666666666667,-79.7923,2015-10-01,2015
"1399_1",2015-10-14,-7.01893333333333,-79.8282166666667,-7.00256666666667,-79.8405166666667,2015-10-01,2015
"1399_2",2015-10-15,-7.13803333333333,-79.9230333333333,-7.12193333333333,-79.9355833333333,2015-10-01,2015
"1399_3",2015-10-16,-7.15895,-79.9161666666667,-7.14293333333333,-79.9300333333333,2015-10-01,2015
"1399_4",2015-10-17,-7.14833333333333,-79.9324,-7.13801666666667,-79.9300333333333,2015-10-01,2015
"1400_1",2015-10-13,-6.76843333333333,-80.0361833333333,-6.75011666666667,-80.0422166666667,2015-10-01,2015
"1400_2",2015-10-14,-7.04103333333333,-79.8177333333333,-7.02238333333333,-79.82285,2015-10-01,2015
"1400_3",2015-10-15,-7.08821666666667,-79.7681166666667,-7.06955,-79.7744166666667,2015-10-01,2015
"1400_4",2015-10-16,-7.17115,-79.8882833333333,-7.15126666666667,-79.8917666666667,2015-10-01,2015
"1400_5",2015-10-17,-7.18725,-79.88405,-7.16763333333333,-79.8891666666667,2015-10-01,2015
"1400_6",2015-10-18,-7.2037,-79.87295,-7.18611666666667,-79.88375,2015-10-01,2015
"1401_1",2015-10-15,-7.08826666666667,-79.78835,-7.0819,-79.7977666666667,2015-10-01,2015
"1401_2",2015-10-16,-7.13265,-79.8253,-7.12435,-79.83385,2015-10-01,2015
"1401_3",2015-10-17,-7.10956666666667,-79.7205,-7.10233333333333,-79.72905,2015-10-01,2015
"1401_4",2015-10-18,-6.82585,-79.9500333333333,-6.81938333333333,-79.95895,2015-10-01,2015
"1402_1",2015-10-16,-6.80691666666667,-79.9714166666667,-6.79313333333333,-79.9746333333333,2015-10-01,2015
"1402_2",2015-10-17,-7.15396666666667,-79.90415,-7.1418,-79.9098,2015-10-01,2015
"1402_3",2015-10-18,-7.15,-79.9183833333333,-7.13738333333333,-79.9233833333333,2015-10-01,2015
"1402_4",2015-10-19,-7.20578333333333,-79.86865,-7.20038333333333,-79.8742666666667,2015-10-01,2015
"1402_5",2015-10-20,-7.21765,-79.8553166666667,-7.20541666666667,-79.8675166666667,2015-10-01,2015
"1403_1",2015-10-20,-3.59,-81.0416666666667,-3.57148333333333,-81.04165,2015-10-01,2015
"1403_2",2015-10-21,-3.585,-81.06875,-3.58313333333333,-81.05645,2015-10-01,2015
"1403_3",2015-10-22,-3.47858333333333,-81.1727,-3.4584,-81.1748333333333,2015-10-01,2015
"1403_4",2015-10-23,-3.4925,-81.1769833333333,-3.4751,-81.17995,2015-10-01,2015
"1403_5",2015-10-24,-3.41666666666667,-80.7893333333333,-3.40028333333333,-80.7848166666667,2015-10-01,2015
"1404_1",2015-10-27,-3.5568,-80.7687666666667,-3.54375,-80.76265,2015-10-01,2015
"1404_2",2015-10-28,-3.58833333333333,-80.8083333333333,-3.578,-80.7986166666667,2015-10-01,2015
"1404_3",2015-10-29,-3.57748333333333,-80.7791666666667,-3.56133333333333,-80.7833,2015-10-01,2015
"1405_1",2015-10-14,-3.46208333333333,-80.8161333333333,-3.44795,-80.8113833333333,2015-10-01,2015
"1405_2",2015-10-15,-3.5265,-80.7905,-3.49936666666667,-80.8938833333333,2015-10-01,2015
"1405_3",2015-10-16,-3.51058333333333,-80.7693666666667,-3.57725,-80.8454666666667,2015-10-01,2015
"1406_1",2015-11-13,-3.38166666666667,-80.7933333333333,-3.50751666666667,-80.8995,2015-11-01,2015
"1406_2",2015-11-14,-3.5023,-80.7423333333333,-3.56848333333333,-80.76595,2015-11-01,2015
"1406_3",2015-11-15,-3.66495,-81.1999,-3.64421666666667,-81.2455833333333,2015-11-01,2015
"1406_4",2015-11-16,-3.70883333333333,-81.2255833333333,-3.6286,-81.2620833333333,2015-11-01,2015
"1406_5",2015-11-17,-3.5585,-81.17585,-3.4283,-81.1940333333333,2015-11-01,2015
"1406_6",2015-11-18,-3.61828333333333,-80.8514166666667,-3.57333333333333,-80.9133833333333,2015-11-01,2015
"1407_1",2015-10-24,-8.1884,-79.8546666666667,-8.1424,-79.9251333333333,2015-10-01,2015
"1407_2",2015-10-25,-7.613,-80.4875666666667,-7.66016666666667,-80.5861333333333,2015-10-01,2015
"1407_3",2015-10-26,-7.55505,-80.6845166666667,-7.54228333333333,-80.71235,2015-10-01,2015
"1407_4",2015-10-27,-7.48458333333333,-80.5159166666667,-7.45688333333333,-80.6199333333333,2015-10-01,2015
"1407_5",2015-10-28,-7.7154,-80.3217333333333,-7.64273333333333,-80.46965,2015-10-01,2015
"1407_6",2015-10-29,-7.48806666666667,-80.599,-7.49253333333333,-80.7056333333333,2015-10-01,2015
"1407_7",2015-10-30,-7.62086666666667,-80.7683833333333,-7.59485,-80.9143,2015-10-01,2015
"1407_8",2015-10-31,-7.6565,-80.8355666666667,-7.56876666666667,-80.9601833333333,2015-10-01,2015
"1407_9",2015-11-01,-7.65566666666667,-80.7059833333333,-7.61983333333333,-80.86065,2015-11-01,2015
"1407_10",2015-11-02,-7.6566,-80.67155,-7.65965,-80.7752,2015-11-01,2015
"1408_1",2015-11-10,-9.16775,-79.1273333333333,-9.07713333333333,-79.23475,2015-11-01,2015
"1408_2",2015-11-11,-8.7807,-79.6012666666667,-8.71443333333333,-79.7556666666667,2015-11-01,2015
"1408_3",2015-11-12,-8.78476666666667,-80.13455,-8.68591666666667,-80.2606333333333,2015-11-01,2015
"1408_4",2015-11-14,-8.27253333333333,-80.3209,-8.256,-80.3279666666667,2015-11-01,2015
"1408_5",2015-11-15,-8.25506666666667,-80.3276333333333,-8.21505,-80.3436166666667,2015-11-01,2015
"1408_6",2015-11-16,-8.24275,-80.3368,-8.23738333333333,-80.3231333333333,2015-11-01,2015
"1408_7",2015-11-17,-8.29233333333333,-80.1853833333333,-8.29583333333333,-80.1830666666667,2015-11-01,2015
"1408_8",2015-11-18,-8.28408333333333,-80.2750833333333,-8.28311666666667,-80.2555833333333,2015-11-01,2015
"1409_1",2015-10-24,-8.16356666666667,-79.90345,-8.12336666666667,-79.9707666666667,2015-10-01,2015
"1409_2",2015-10-25,-7.56131666666667,-80.44285,-7.6132,-80.5342166666667,2015-10-01,2015
"1409_3",2015-10-26,-7.53456666666667,-80.6085,-7.56373333333333,-80.6575,2015-10-01,2015
"1409_4",2015-10-27,-7.44196666666667,-80.5667166666667,-7.3977,-80.6458333333333,2015-10-01,2015
"1409_5",2015-10-28,-7.52003333333333,-80.5736833333333,-7.5275,-80.6759,2015-10-01,2015
"1409_6",2015-10-29,-7.5427,-80.7287166666667,-7.54956666666667,-80.8372833333333,2015-10-01,2015
"1409_7",2015-10-30,-7.57511666666667,-80.821,-7.56595,-80.9890333333333,2015-10-01,2015
"1409_8",2015-10-31,-7.61013333333333,-80.8702,-7.52206666666667,-81.0084666666667,2015-10-01,2015
"1410_1",2015-11-09,-11.6679666666667,-77.9166666666667,-11.51735,-78.0343166666667,2015-11-01,2015
"1410_2",2015-11-10,-11.2574166666667,-78.25,-11.1674,-78.3416833333333,2015-11-01,2015
"1410_3",2015-11-11,-11.02055,-78.5427333333333,-10.9404333333333,-78.6196,2015-11-01,2015
"1410_4",2015-11-12,-10.83485,-78.7868833333333,-10.6845833333333,-78.8354,2015-11-01,2015
"1410_5",2015-11-13,-10.6754833333333,-78.8339833333333,-10.6046833333333,-78.9091833333333,2015-11-01,2015
"1410_6",2015-11-14,-10.50685,-78.8379,-10.4343333333333,-78.8893666666667,2015-11-01,2015
"1410_7",2015-11-15,-10.55115,-78.8340833333333,-10.47355,-78.8386166666667,2015-11-01,2015
"1410_8",2015-11-16,-10.3359166666667,-78.6853,-10.2574333333333,-78.7676666666667,2015-11-01,2015
"1410_9",2015-11-17,-10.4258833333333,-78.8351,-10.36735,-78.9385666666667,2015-11-01,2015
"1410_10",2015-11-18,-10.6689,-78.7574,-10.6214,-78.6902666666667,2015-11-01,2015
"1410_11",2015-11-19,-11.0902666666667,-78.5003,-11.02605,-78.4895666666667,2015-11-01,2015
"1410_12",2015-11-20,-11.4243833333333,-78.1045833333333,-11.438,-78.0541166666667,2015-11-01,2015
"1411_1",2015-11-23,-11.5,-78.1684166666667,-11.4925166666667,-78.19135,2015-11-01,2015
"1411_2",2015-11-24,-11.2546333333333,-78.2502,-11.2385666666667,-78.2677833333333,2015-11-01,2015
"1411_3",2015-11-25,-11.0018666666667,-78.3379,-10.9901833333333,-78.3592,2015-11-01,2015
"1411_4",2015-11-26,-10.8363,-78.3335333333333,-10.8225166666667,-78.3585833333333,2015-11-01,2015
"1411_5",2015-11-27,-10.5841833333333,-78.42105,-10.571,-78.44005,2015-11-01,2015
"1411_6",2015-11-28,-10.52335,-78.4196333333333,-10.50625,-78.4335166666667,2015-11-01,2015
"1411_7",2015-11-29,-10.6701333333333,-78.4219,-10.65265,-78.43805,2015-11-01,2015
"1411_8",2015-11-30,-10.7892833333333,-78.3374333333333,-10.7749166666667,-78.3509666666667,2015-11-01,2015
"1411_9",2015-12-01,-10.95045,-78.3055166666667,-10.9363166666667,-78.3251833333333,2015-12-01,2015
"1411_10",2015-12-02,-11.0885833333333,-78.1702,-11.07435,-78.1893666666667,2015-12-01,2015
"1411_11",2015-12-03,-11.3368,-78.0851166666667,-11.3240166666667,-78.1084,2015-12-01,2015
"1412_1",2015-11-29,-6.50333333333333,-81.1911666666667,-6.57733333333333,-81.1660666666667,2015-11-01,2015
"1412_2",2015-11-30,-6.59593333333333,-81.1528666666667,-7.37816666666667,-80.9247,2015-11-01,2015
"1412_3",2015-12-02,-7.3242,-82.8436166666667,-7.26938333333333,-82.8893666666667,2015-12-01,2015
"1412_4",2015-12-03,-7.23046666666667,-82.9590833333333,-7.00615,-83.2279333333333,2015-12-01,2015
"1412_5",2015-12-04,-6.75433333333333,-83.0681333333333,-6.65185,-83.1201166666667,2015-12-01,2015
"1412_6",2015-12-05,-6.89676666666667,-82.9741333333333,-6.7761,-82.9711833333333,2015-12-01,2015
"1412_7",2015-12-06,-6.70941666666667,-82.971,-6.8115,-82.9474333333333,2015-12-01,2015
"1412_8",2015-12-07,-7.03936666666667,-82.9847333333333,-6.92916666666667,-82.9866166666667,2015-12-01,2015
"1412_9",2015-12-08,-7.03855,-82.9797666666667,-6.91636666666667,-82.9944333333333,2015-12-01,2015
"1414_1",2015-10-24,-6.76926666666667,-80.0258833333333,-6.75863333333333,-80.0388666666667,2015-10-01,2015
"1414_2",2015-10-25,-6.76866666666667,-80.0250833333333,-6.75693333333333,-80.0368666666667,2015-10-01,2015
"1414_3",2015-10-26,-6.75141666666667,-80.0396666666667,-6.7406,-80.0519166666667,2015-10-01,2015
"1414_4",2015-10-27,-6.75695,-80.0406333333333,-6.75233333333333,-80.0531,2015-10-01,2015
"1414_5",2015-10-28,-6.68551666666667,-80.1265166666667,-6.6739,-80.1391833333333,2015-10-01,2015
"1415_1",2015-10-22,-6.89188333333333,-79.9535333333333,-6.87306666666667,-79.9702166666667,2015-10-01,2015
"1415_2",2015-10-23,-7.23343333333333,-79.9594833333333,-7.20003333333333,-79.9742,2015-10-01,2015
"1415_3",2015-10-24,-7.13688333333333,-80.1514,-7.10918333333333,-80.1704,2015-10-01,2015
"1415_4",2015-10-25,-7.06961666666667,-80.27445,-7.05363333333333,-80.2917833333333,2015-10-01,2015
"1415_5",2015-10-26,-7.05248333333333,-80.3009166666667,-7.03738333333333,-80.3194833333333,2015-10-01,2015
"1415_6",2015-10-27,-6.88655,-80.1692333333333,-6.87438333333333,-80.1714833333333,2015-10-01,2015
"1415_7",2015-10-28,-6.68458333333333,-80.1209,-6.65916666666667,-80.1248,2015-10-01,2015
"1415_8",2015-10-29,-6.68913333333333,-80.10705,-6.67005,-80.1176,2015-10-01,2015
"1416_1",2015-10-24,-6.79725,-80.3017666666667,-6.7858,-80.3187333333333,2015-10-01,2015
"1416_2",2015-10-25,-6.64658333333333,-80.5818166666667,-6.63448333333333,-80.59715,2015-10-01,2015
"1416_3",2015-10-26,-6.61928333333333,-80.5921,-6.6064,-80.6133833333333,2015-10-01,2015
"1416_4",2015-10-27,-6.57371666666667,-80.6117333333333,-6.562,-80.6299333333333,2015-10-01,2015
"1416_5",2015-10-28,-6.67008333333333,-80.1387166666667,-6.6563,-80.1529333333333,2015-10-01,2015
"1416_6",2015-10-29,-6.7086,-80.1279333333333,-6.69723333333333,-80.1442166666667,2015-10-01,2015
"1416_7",2015-10-30,-6.72141666666667,-80.0741166666667,-6.70876666666667,-80.0886,2015-10-01,2015
"1417_1",2015-10-24,-6.6929,-80.1020333333333,-6.68105,-80.1124,2015-10-01,2015
"1417_2",2015-10-26,-6.43276666666667,-80.55735,-6.42715,-80.57125,2015-10-01,2015
"1417_3",2015-10-26,-6.43885,-80.5476666666667,-6.42936666666667,-80.5078333333333,2015-10-01,2015
"1417_4",2015-10-27,-6.46376666666667,-80.5739333333333,-6.4608,-80.5872666666667,2015-10-01,2015
"1417_5",2015-10-28,-6.48328333333333,-80.6008833333333,-6.47528333333333,-80.6128666666667,2015-10-01,2015
"1417_6",2015-10-29,-6.50316666666667,-80.6582833333333,-6.49461666666667,-80.6694333333333,2015-10-01,2015
"1417_7",2015-10-30,-6.50348333333333,-80.6963666666667,-6.49548333333333,-80.70985,2015-10-01,2015
"1417_8",2015-10-31,-6.51263333333333,-80.6793666666667,-6.50648333333333,-80.6920333333333,2015-10-01,2015
"1418_1",2015-11-05,-6.71901666666667,-80.0426,-6.708,-80.05155,2015-11-01,2015
"1418_2",2015-11-06,-6.67616666666667,-80.10705,-6.65846666666667,-80.1198833333333,2015-11-01,2015
"1418_3",2015-11-07,-6.77388333333333,-80.0263,-6.75745,-80.0409166666667,2015-11-01,2015
"1418_4",2015-11-08,-6.67143333333333,-80.1035166666667,-6.65506666666667,-80.1192666666667,2015-11-01,2015
"1418_5",2015-11-09,-6.67328333333333,-80.22075,-16.6560333333333,-80.2367166666667,2015-11-01,2015
"1418_6",2015-11-10,-6.6678,-80.2707166666667,-6.64305,-80.28355,2015-11-01,2015
"1418_7",2015-11-11,-6.69215,-80.2689833333333,-6.687,-80.2879166666667,2015-11-01,2015
"1418_8",2015-11-12,-6.69031666666667,-80.23845,-6.67096666666667,-80.24295,2015-11-01,2015
"1419_1",2015-11-05,-6.69553333333333,-80.0788833333333,-6.68346666666667,-80.0942833333333,2015-11-01,2015
"1419_2",2015-11-07,-7.02101666666667,-79.8212833333333,-7.00406666666667,-79.8305333333333,2015-11-01,2015
"1419_3",2015-11-08,-7.13086666666667,-79.8090666666667,-7.10551666666667,-79.8281,2015-11-01,2015
"1419_4",2015-11-09,-6.94983333333333,-79.97555,-6.9276,-80.0141666666667,2015-11-01,2015
"1419_5",2015-11-10,-6.7709,-80.0901833333333,-6.75168333333333,-80.1092666666667,2015-11-01,2015
"1419_6",2015-11-11,-6.72143333333333,-80.2854166666667,-6.71175,-80.3000166666667,2015-11-01,2015
"1419_7",2015-11-12,-6.65776666666667,-80.2710333333333,-6.64758333333333,-80.2848666666667,2015-11-01,2015
"1420_1",2015-11-06,-6.8081,-80.0072,-6.80373333333333,-80.0197666666667,2015-11-01,2015
"1420_2",2015-11-07,-7.35365,-79.7920666666667,-7.02388333333333,-79.8046333333333,2015-11-01,2015
"1420_3",2015-11-08,-6.81955,-79.9898833333333,-6.8059,-80.0045333333333,2015-11-01,2015
"1420_4",2015-11-09,-6.82045,-80.004,-6.80466666666667,-80.0179,2015-11-01,2015
"1420_5",2015-11-10,-6.82576666666667,-79.9685666666667,-6.81803333333333,-79.9756,2015-11-01,2015
"1420_6",2015-11-11,-6.82198333333333,-79.9714166666667,-6.80688333333333,-79.9839333333333,2015-11-01,2015
"1421_1",2015-11-06,-3.49893333333333,-81.0423333333333,-3.48896666666667,-81.03995,2015-11-01,2015
"1421_2",2015-11-07,-3.55853333333333,-81.1776833333333,-3.53958333333333,-81.1713333333333,2015-11-01,2015
